iteration,genes,beta,abs_t,mean_matching_distance,max_matching_distance
1159,PTK6;NAT16;LRP4;BCL11A;PON3;OR2I1P;SHANK1;MLNR;H3-5,11.995344823921654,2.402322447501651,0.02265409810940193,0.044071507003053186
1160,MYB;SMIM2;RADX;SPIRE2;HMCN1;CCL28;PPP2R2B;H3C11;ZNF878,7.280598160566322,1.2298568196018167,0.02861025096969412,0.047229990328370434
1161,SLC4A11;HAVCR1;BAALC;AOPEP;TMOD1;LRRN2;CACNA1F;HSD17B13;AC068831.6,16.57456758238312,3.161685567746645,0.022578009655758555,0.055236663051900496
1162,CCDC8;TCF23;SIGLEC15;ZNF718;COLCA2;ACBD7;SPNS1;CDH8;NBPF10,2.615125731112198,0.5232856708726509,0.0352568621754964,0.05068706691305135
1163,TENT5C;GALNTL6;LRAT;CYP2S1;PTGFR;HSPA2;DNAI3;C6orf58;ADAMTS6,0.47920774945752354,0.08855072732500238,0.032077760341198434,0.07019268045314885
1164,LIF;SMIM32;ADGRG5;PCDHB9;KREMEN2;ST6GALNAC5;CNGA4;RFPL2;KLLN,12.960922449887766,2.275915501806837,0.020285226370673495,0.04261589885220778
1165,CCL28;DSCAM;GSC;F2RL3;IL20RA;HEY2;ARL17B;WNT16;H3-5,-3.2902618810007893,0.5507431805394889,0.02751004996123149,0.04902529847592484
1166,CLDN8;NMRK2;PLCH2;IL1RAP;C4orf19;CCL28;SLC26A8;ASCL5;NRL,3.5818603750124463,0.6423215686507795,0.02657609640153794,0.047229990328370434
1167,ZNF711;AVPR1B;RHBDL1;PLCL2;MCOLN3;FMO1;HUS1B;HAL;PCDHGA6,7.666753828577391,1.5848181045332261,0.03278006261449554,0.0554450238119159
1168,NMU;SCRT1;TPPP;GATM;SIGLEC14;MEDAG;DNAI3;PTPN5;GDF9,0.5770672949972412,0.11837937990612464,0.022048829408098963,0.04352508161995744
1169,OSR2;ANKFN1;GPR158;ZNF391;PLAC8;HOXB2;LIPC;GGT1;ACRV1,1.374855970125667,0.23115311049301956,0.02556047813238703,0.0714398956383833
1170,SOX11;MAS1L;RETN;KLF8;BVES;GALNT14;CDRT4;SNX31;FAM122C,3.214542189485134,0.6643368414706756,0.026749160090903796,0.045783355901652376
1171,ZNF711;TREML4;RADIL;RFX3;BCL2L14;C15orf48;ZNF474;MCF2;NPHP1,8.345233512960904,1.6335838196939165,0.02947684180468105,0.048279489841374965
1172,KLK10;PLCZ1;KCNQ5;SLC2A5;BEND5;CCL28;SETSIP;HIPK4;BOLA2B,-1.8498850225073984,0.301149752978262,0.031630513847722266,0.047229990328370434
1173,RFLNA;FLG;ZBED9;N4BP2;TXLNB;HPDL;GCNT7;GDF3;RNF112,12.241428335599215,2.583094907919708,0.027645198461272655,0.042228522814182046
1174,CST6;OR14K1;GALNT5;ZNF391;C4orf19;ENPP1;LSMEM1;UPP2;IQCH,1.5925701267305055,0.31219038908714875,0.02895874226850956,0.04294341060713665
1175,ZNF469;FAM217A;KBTBD11;SMIM1;RGL3;TSPAN2;DCDC2B;NPIPA2;USHBP1,4.739312547537013,0.9555487234302135,0.03170732003995162,0.0692463822320167
1176,PANX2;CFAP65;KISS1;ACACB;LAX1;TRPV4;GDF3;KCNK12;CHMP4A,15.001480639816126,3.0065794519509024,0.03075476831731573,0.055333844637164155
1177,HEY2;AHSP;FAM155B;SLC2A5;PLCB1;MANEAL;CBY3;GGT2;ERFL,4.804794371150537,0.8260257563198731,0.031219238193925,0.04618597946173913
1178,CLPSL1;ANKRD63;SCT;DAAM2;CAVIN2;CXCL8;TAS2R10;DPEP3;ACOXL,-2.4029367756026825,0.4234556990504027,0.028137759519212276,0.05383837107312239
1179,GALNT14;GPR33;RBM24;PAPLN;TMEM108;CYP39A1;DPYS;ACMSD;C5orf63,4.693371793439761,0.9813704236816223,0.030921121740674185,0.04545914167056589
1180,LYNX1;RAX;SRPK3;HS3ST3B1;HMCN1;TNF;LRRC63;RNASEH2A;TAS2R20,10.174588147627516,1.9026142228902994,0.03060223528756932,0.04694998726816039
1181,TSPAN2;C17orf99;RBM11;HOPX;CALHM6;PI15;BCKDHA;CYP2A6;ADAMTS6,1.7226352562796687,0.3622357181659789,0.03384656870343799,0.06759873380985036
1182,PI15;RAX;NRG2;GGTA1;RGL3;GRAMD2A;KCNK12;TRIM50;GLTPD2,13.839513377396207,2.4967389775920767,0.026778824369237966,0.04185874281339149
1183,MATN2;TENT5D;TRAT1;ZNF391;MMP28;PANX2;C6orf58;WNT16;USHBP1,0.6802546263008228,0.13128482682677056,0.02471290794470123,0.04871644190651437
1184,FOXI1;ANKRD63;FAM155B;ATL1;PLCB1;IL12RB2;ARL6IP4;GLYAT;NPIPB4,11.074044053733177,2.264469900714862,0.02838404067912441,0.04504774174444657
1185,NCMAP;KCNMB2;GPRASP1;ARHGAP22;RTN4RL2;CMBL;OTUD7A;PM20D1;KLLN,1.4108853968058017,0.2887004565020339,0.027003089595376034,0.04531444279320119
1186,LIPH;KAAG1;LRP4;FAM161A;SDK2;HEY2;TMEM249;MTTP;SAMD3,11.62815262870095,2.26356705193271,0.03321044105679671,0.061616539830680835
1187,FBXO27;POTEF;BTNL9;ADAMTSL2;SIDT1;MATN2;RBM14-RBM4;SERPINE3;ARPC1B,1.6302599564283167,0.3405297910715186,0.025869692329136534,0.06523754726173803
1188,B3GNT3;MT1HL1;LRP4;CYP27B1;ZBED2;PLCH1;KLHL4;RNF133;EML6,3.931421464727349,0.6841993882344869,0.02986414290230932,0.047715011073473854
1189,ROPN1B;SLC45A2;FCRL5;CD300C;LRRC17;BOC;TEX38;LRRC71;PET117,2.985633498173839,0.4828402804343214,0.025927276727110454,0.04088018206467584
1190,COBL;KAAG1;ADCY5;AOPEP;COLCA2;ITGA11;ENO4;NLRP12;RSPH9,5.9699763340784315,1.1880279858035778,0.036203208576469734,0.055236663051900496
1191,CPA4;FLG;TENM3;ERO1B;DUOXA1;LYPD5;HUS1B;TEX53;LILRA1,-2.874973472325904,0.5245751551397647,0.03485158660518178,0.06788448764442408
1192,LYNX1;MYOC;EIF5AL1;ADORA3;TXLNB;TRPV4;PRR5-ARHGAP8;NME9;CNTD1,4.99819682948267,0.9103532611031351,0.024859020719434015,0.04694998726816039
1193,ARFGEF3;TEX55;FCRL3;PGAP1;SEMA3B;LRATD1;TULP2;CCDC33;SAMD3,12.738412270768297,2.6088980262155435,0.03307256857071214,0.06781271906108641
1194,BOC;PRB2;RADIL;MSX1;RTN4RL2;MAPK8IP2;CTAGE8;LRRC71;LCA5L,3.2438866009919582,0.6025235451489057,0.02860992400361588,0.06376997132349789
1195,KLHDC7B;OR1J4;P2RY2;PIF1;CLPSL2;FST;DLEU7;P2RX6;LCA5L,-3.931558584185341,0.6347761523273577,0.03200189482620723,0.05981752967593759
1196,MYB;AC005551.1;TRAT1;PTGER2;CAND2;REEP6;CPT1B;RFPL2;LRRC69,10.267430520517152,1.8751198904141568,0.025671947412825444,0.047758024217635336
1197,SLC5A1;FER1L5;NCR3LG1;GOLGA8B;TMEM71;B4GALNT3;GPS2;CR1L;CNTD1,11.774276766208633,2.363664600848607,0.027206171316767027,0.04634964178237043
1198,B4GALNT3;CDH16;UPK3A;ADAMTSL2;GHR;WNT7B;OTUD7A;TOGARAM2;NR1I3,-0.6904462035500866,0.1206984551032444,0.022868863475946657,0.05216665252017811
1199,CXCL8;RGS8;DMRTA1;CD163L1;PLPP4;ATP6V1C2;CFAP57;H2BE1;BEST1,8.585612955203864,1.511246533983539,0.031499361666566444,0.05300284316540802
1200,MSI1;TMEM272;TPPP;RFX3;ADAMTS15;MRC1;MGAM;HSD17B13;CAMK1,7.042360535045613,1.5181322780642763,0.03043789163865464,0.062893772922712
1201,FGFR3;LRRC7;NFE2;VGLL3;ZIK1;LINGO1;TSSK3;GGT1;LEAP2,1.807968857384424,0.3834516247817351,0.034989461939958305,0.07084751746203957
1202,CCL28;AL845331.1;IL22RA1;SAMD12;SORCS2;CLIC3;C12orf71;HOXD1;ZC2HC1C,-0.10829087153251583,0.022940070905210278,0.027096863423876467,0.05360993071618675
1203,SLC6A14;GLRA2;DMRT3;CYP27B1;GRIN2D;CTSW;AC009779.3;OR52N4;CFAP92,14.91178539969424,2.775360267603674,0.024207089382866087,0.04694868896328145
1204,KRT86;TAS2R40;MGAT5B;SLIT2;RIPOR2;CST1;ZNF157;SKOR1;ZNF781,-1.6654908826498906,0.32949967585586243,0.03731849379782814,0.0597752404432411
1205,FBXO27;SLURP2;GPR158;TBX2;LYPD6B;CLIC3;OR1L8;DNAJB13;YY2,2.187298714817427,0.38598910051355034,0.033228821316868634,0.06523754726173803
1206,WNT7B;BTNL2;CNNM1;VGLL3;HOXB3;MT1M;AC009779.3;SLC26A8;JMJD7-PLA2G4B,1.3136865052255433,0.27306288955697877,0.029422851627685154,0.061022525185399364
1207,GNLY;OR4C6;HOXA3;FZD5;KREMEN2;RAB36;OTUD7A;SLC26A8;NPIPB4,10.168189126234195,1.8045620571095822,0.03279550934903637,0.0616271946138291
1208,CCL4L2;SLC30A10;CXCL6;FAXC;LRRC10B;FMO2;PCDHGC5;RAB6C;CFAP92,2.4421881245568744,0.4287266810786677,0.031167252430044375,0.07301130027292299
1209,OSR2;LRRTM4;GSC;GATM;ERICH2;AKT3;SERPINC1;SKOR1;FCGR1B,-6.064432233075764,1.114716050824553,0.027681960531445237,0.0714398956383833
1210,ROPN1;CYP2C18;RASSF9;CD300C;POU2F3;IL12RB2;GGT1;HTR1F;DBNDD2,12.303060447072502,1.9564117051151277,0.030877103871709315,0.06773994890714662
1211,LINGO1;POM121L2;SALL4;NCF1;PNPLA3;AHNAK2;ERAS;TMPRSS12;PET117,15.902132788375177,3.242962568879497,0.03079657208532852,0.06372727147840596
1212,CA9;PTP4A1;C8orf48;PCDHB9;FGF7;MYCL;GUCY2D;MCF2L2;ASGR1,13.491476654186886,2.0296184734627194,0.032728223515265525,0.060849329400388064
1213,COL14A1;PRB2;SLC30A2;TBX2;RIPPLY3;LYNX1;ASAH2;ZDHHC19;RAG1,5.917276545487374,1.0764956326286208,0.031925644733457784,0.06649061969144865
1214,MEDAG;LYPD8;SCN4B;ACACB;HOXA10;EPHB6;ASCL5;MYH15;CFAP69,-7.716840701008802,1.6506211060317526,0.03290922319879243,0.060903227186118444
1215,C6orf141;PRB2;WDR86;EGFLAM;TMEM71;CXCR3;ECT2L;CCDC33;ZNF442,6.521878108273575,1.2135749225817856,0.030297145075754026,0.0715767199755066
1216,PCSK1N;CPA1;PDE3A;NTM;SERHL2;ZNF711;LIPC;ARL6IP4;GRID2IP,-1.2983532039895533,0.24636413664847548,0.023009102477319514,0.03683268070091667
1217,TGFB2;KRTAP29-1;SNCAIP;PLCE1;TBX18;CCDC9B;BCKDHA;ERAS;PYGM,7.657586012302675,1.5877822794720922,0.03100394915008952,0.05259031771385032
1218,TGFBR3;OR4C6;SCG2;C6orf52;CLDN9;HEY2;TSKS;VWA3B;YPEL4,4.583225071433477,0.7945185108396853,0.03540127407400868,0.060644517457680805
1219,CXCR3;C11orf52;HOXB6;HAGHL;BLACAT1;CLDN8;MYCBPAP;LIPC;WBP2NL,6.906163844082133,1.2934805255689694,0.0346981066269544,0.06731681194575152
1220,ARFGEF3;PLPPR5;HOXB6;ZNF713;C4orf19;FERMT1;LRRC63;CYP2A6;KCNMB3,2.7310969654773527,0.5500777191389227,0.034303066602329214,0.06781271906108641
1221,PLA2G2A;NFILZ;GSC;ZNF772;LYPD6B;HSPA6;CKLF;RXFP1;TMOD4,0.25019125396447156,0.050336405596624986,0.02419208540286153,0.041750761784449975
1222,TTYH1;SH2D6;H4C3;USP49;ACOX2;CCL13;LMOD3;FGF14;SPATA17,2.598437705519966,0.39213168815487026,0.022537854356475564,0.04750156093892088
1223,OBP2B;SMIM2;CMYA5;HOPX;DERL3;ARFGEF3;RNF212B;CTXND1;KLB,-7.095145686674107,1.4540741387935379,0.02834216096172626,0.05388544904481415
1224,NLRP2;HEMGN;ATP1B2;NLRC3;SIGLEC14;PLA2G2A;CDRT4;TSPO2;AC068831.6,9.8252048339052,2.3431146996854273,0.03178151162288267,0.058296493406217766
1225,CCR7;ZNF728;CHST9;IL16;NPIPB15;BNIPL;KCNRG;GRIN3B;ZNF442,0.9435886016016274,0.20302099908902907,0.029154831138917685,0.04203904766814361
1226,TGFBR3;CFAP77;LRAT;ARHGAP22;DUOXA1;FOSB;GDF3;CRHR2;CRYBB1,-7.83214651450394,1.3622246812694685,0.024873330679911827,0.060644517457680805
1227,SCUBE3;HEMGN;NPY5R;TMEM198;ZBED2;PTK6;ZNF474;SMIM6;AIFM3,7.592128636349568,1.419322615937453,0.029378873804489194,0.049419201094492854
1228,PPP1R1A;PCDHGA8;SNCAIP;TNFSF4;TRO;PI15;C3orf49;FGF14;COLQ,-3.5294957319497,0.733284479301486,0.028214674720256214,0.06715489709312301
1229,FOXA1;SLC2A7;NKX3-2;MAPK12;CD3G;AKR1C3;PPP2R2B;UNC79;MRPL38,0.5984929445905047,0.10240908805903484,0.02703832899331486,0.041053585976996904
1230,CLIC3;POTEF;LONRF2;TMEM273;ZNF229;CXCL8;C17orf64;ANGPTL8;TMOD4,12.579179404422485,1.9467939117549775,0.0347056956115981,0.058047408267561273
1231,SLC6A14;CYP3A4;GPR158;SLFN12;REEP1;LIPH;TMEM155;CTAGE4;TOMM20L,6.2926659535793235,1.2234619733814713,0.03242737796867275,0.048407125759948044
1232,DMKN;STMN4;ZFHX4;FCGR1A;HBA2;TDRD5;LRRC63;TRH;CFAP92,-0.965462953164407,0.14489600119450474,0.030081788950459692,0.046052906456325295
1233,ACBD7;RTP5;WDR86;RNFT2;ZAP70;FAR2;SPATA9;CCDC166;ATP8B3,7.112753149049532,1.141260305062333,0.035905636577013,0.07175050254232344
1234,TGFB2;OR14K1;CHL1;SPIRE2;CLDN9;CYP39A1;PTGDR2;COQ8A;KLLN,3.9517907660692604,0.7850440083314446,0.02697452477343608,0.04545914167056589
1235,GRAMD2A;H2AC7;P2RY2;FBLN7;ZNF626;SCNN1B;NLRP6;SLC9C1;C2orf74,-0.12747619394269033,0.02304496140190032,0.03328709293735873,0.07055971929277187
1236,CT83;OR1Q1;HNF4G;POPDC2;NPIPB15;CCR7;ASPDH;HAL;NR5A2,4.467035267702406,0.8748700124037306,0.03163842418785078,0.0683353858203454
1237,ACKR1;TEX55;H1-4;ZNF528;BCL2L14;DIO2;CHTF8;TOGARAM2;MYH3,3.9672344644356414,0.7347796301417402,0.02505084981752418,0.04099168862564463
1238,COL2A1;OR4C6;NCR3;GGTA1;PLPP4;HPDL;AL391650.1;GALR2;ZNF497,5.2716190977571316,0.879433951987676,0.02936447177656621,0.04616553746250642
1239,RFLNA;TMEM252;SYCE3;ZNF418;H4C5;LYNX1;PRR5-ARHGAP8;FAM71F1;GDF9,12.069428847312366,2.556490121703311,0.02464277322246894,0.0452446335773958
1240,CPA4;KCNH1;H4C3;NBPF3;HOXA10;ATP6V1C2;TECTA;ASCL5;GLTPD2,1.2358066211154652,0.21751965678998303,0.03572947440150584,0.06788448764442408
1241,AKT3;SLC35D3;ADAMTS3;C6orf52;ZNF229;GNLY;CHD1L;GGT1;WDR93,7.8960821267055525,1.3573750173284311,0.031234475281459704,0.051097166568523415
1242,GNLY;PCDHGA8;C8orf48;ITGA4;HBA2;PLEKHG4;LIPI;GALR2;CBARP,6.299956604579108,1.1573710149174843,0.03395001182547308,0.0616271946138291
1243,KRT6A;BX276092.9;KCNQ5;NLRC3;ULBP1;CLDN8;PMFBP1;FBXW12;GTF2H2,11.180534976983104,2.073226704242997,0.02835011520277768,0.046836193619096356
1244,NCMAP;PRAP1;PDE3A;USP49;ULBP1;CCR7;ZNF20;SYNDIG1L;C16orf71,9.721061053809905,1.7138189907807022,0.024223728280231942,0.04750156093892088
1245,CHRDL1;NLRP9;AP3B2;VEPH1;PELI2;TNFRSF19;REP15;WFDC10B;ZNF442,6.658447779070264,1.417903692775726,0.02817700199139383,0.047135276674004384
1246,COL2A1;RBPJL;FRAS1;ZNF713;IL1R2;LIF;FBP2;C12orf71;EDA,8.940907290119892,1.9670555078582939,0.0282016197000514,0.04616553746250642
1247,KANK4;PLCZ1;PLN;AXIN2;CCR4;SCNN1A;SLC34A3;HECW1;MRPL38,-0.18123088435440446,0.03551665686841919,0.025112924329397365,0.05034908409421433
1248,KLK10;PLPPR5;KIF19;SLIT2;KCNJ11;CCR7;PCDHGA3;IL2;SPATA17,-3.1119291714890536,0.5762703656221716,0.024300748249676825,0.05016525023607175
1249,HPDL;APOL5;HPX;WASF3;REEP1;CST6;CNGA4;DCDC2B;BOLA2B,-5.7487835267105325,0.9980605927149534,0.030060774495603213,0.056900305041149034
1250,KLHDC7B;APOL5;TP73;SPIRE2;C3orf70;CD36;PGAM4;MYBPHL;LCA5L,1.6778389095013266,0.268651797913964,0.030989188431611428,0.05981752967593759
1251,SGPP2;TRHDE;SEMA5B;TMEM88;DYNC1I1;SLC5A1;REP15;H3C11;C9orf43,6.132161573612524,1.036209842484202,0.027321776177748808,0.061341676635406406
1252,DPT;FAM81B;EOMES;MAP9;SDK2;OSR2;SLC18A2;RXFP4;GRID2IP,0.5565866158300198,0.11172246124275614,0.030454549100248425,0.06974614873095018
1253,HSPA2;CCL16;LRP4;RIN1;FAT2;CLIC3;CRB2;ACOD1;FOXF1,-1.7094895742145688,0.3503958320532191,0.03556970188465418,0.0661613235317301
1254,HPDL;BTNL2;STMN2;CD28;LYPD6B;FST;GNG3;PTPN5;MRPL38,8.893077729644158,1.7205506785194036,0.028754225523429693,0.056900305041149034
1255,ARNT2;TEKT1;SLC30A2;NLRP1;NELL2;EDIL3;NME9;LDHAL6A;CFAP69,3.767841737315697,0.8073003530887735,0.029205733755518,0.06406913353401843
1256,B3GNT7;APOL5;PDE3A;MAPK12;SYNDIG1;HPDL;AL391650.1;CTAGE4;SLC25A34,6.447429112823643,1.0617562310943198,0.02758352065506954,0.06972959168068228
1257,ROPN1;ANGPTL5;LILRA4;FAXC;IL1R2;FOSB;CHD1L;RNASEH2A;PPP1R36,9.95772927489848,1.8453110550677003,0.029696109981382293,0.06773994890714662
1258,PDE9A;OTOP1;MTCL1;TMEM198;PRSS27;ZNF469;CACNA1F;BCL2L15;PPP1R36,4.140330034034217,0.795354608587398,0.027564590376388594,0.06899972270048967
1259,MYB;MYOZ2;TNNC2;BCL11A;TMEM108;ROPN1B;KLRK1;FETUB;YPEL4,19.87202272655326,3.9275028141155013,0.024670518380678536,0.04547588024144534
1260,EPHB6;HBD;RHBDL1;STON1;CD1C;CXCL8;ZNF474;UROC1;CRYBB1,-3.229012008774918,0.4809781355807893,0.03176222638926209,0.06988905524087242
1261,LINGO1;NUTM1;TIMD4;CNTLN;MAL;EPHB6;DNAI3;DNLZ;ZNF442,-2.9886606265460127,0.5635941896365672,0.030330953746938734,0.06372727147840596
1262,FRMD3;MARCHF10;NCR3;SCIMP;TMTC1;REEP6;SCN9A;CDH20;EFCAB13,-3.6240671649071405,0.6766905241653326,0.03205688676114841,0.05018246663412224
1263,FGFR3;TMEM272;GPR158;TLCD2;ACY3;CEMIP;TEN1-CDK3;COQ8A;ALKBH6,10.92132193092045,2.3274484933312105,0.03229307934559177,0.07084751746203957
1264,TMPRSS2;FER1L6;ST6GAL2;C6orf52;CALHM6;AGR2;AGAP6;DUOXA2;ATP8B3,1.14427366350577,0.20492513753810576,0.03083487696019517,0.05294465285366374
1265,TNS4;KCNMB2;TNNC2;ZNF667;FOXL1;APLP1;AGAP6;UNC79;KLLN,10.354441481454105,2.334556332736009,0.02224594791887745,0.040120481680768545
1266,AKT3;KLRC3;CAPN9;FBLN7;PLCB1;ROPN1B;SLC12A3;MYH15;LEAP2,-4.147888593339322,0.7602228676168786,0.03346118788763755,0.051097166568523415
1267,TSPAN2;PRB2;CXCL6;SEPTIN1;MMP28;GRAMD2A;SETSIP;RNF133;AC090360.1,-0.46165658024855105,0.07276386712270741,0.033178872122379,0.06759873380985036
1268,TRPV4;OR14K1;LAMC3;PAQR5;ICOS;PDE9A;ARL6IP4;TMEM244;SKIDA1,7.974013288199997,1.4592308178440025,0.034766064581547296,0.06525412315433622
1269,OLFM4;KCNH1;EOMES;RNF43;ADAMTSL3;P3H2;ARL6IP4;CACNA1F;NOS2,5.57548466369829,0.9594493095891238,0.029167569949343646,0.05032268524770692
1270,ZNF711;CTXND2;HYAL1;C9orf116;MAL;CCN5;FKBP2;HES7;ALPK2,-0.5278542385418454,0.10225412490958413,0.027034708017618824,0.04988220711512283
1271,HSPA2;GLRA2;LDHC;ADCY7;MFSD4A;SCNN1B;PCDHGC5;TMPRSS12;ANKRD34A,13.068032544674924,2.512062155875272,0.03130231570272919,0.0661613235317301
1272,TUBB2B;OR14K1;SCN4B;SMAD6;ALG1L;B4GALNT3;CRB2;GPR21;CRYBB1,-2.336985318926374,0.4929051054376378,0.02368469249316408,0.04634964178237043
1273,BNIPL;HEMGN;NGF;TMEM229B;ARSL;GJB3;TOGARAM2;LRRC37A;SAMD14,0.8790162712274072,0.18657926977918146,0.027321744316971652,0.048563195626946234
1274,SORBS2;CTXND2;ZMYND10;PTGER2;SIDT1;SOX11;NUTM2A;SLC6A1;AC068831.6,4.759674968091661,0.9113844007559955,0.025048985468617287,0.05369182970088268
1275,RERG;OR1Q1;ADCY5;HCST;WNT4;NRTN;OTUD7A;LOXHD1;AC090360.1,2.5561308218103393,0.5281155895242579,0.02875376853051045,0.0528025906598395
1276,CXCL8;NCR2;PLEKHH2;ZNF772;CXXC4;GSDMC;PPP2R2B;CTXND1;HEATR4,3.239050474022461,0.6256167318915821,0.027935114066894758,0.0427979376969899
1277,EDN2;STMN4;CHL1;ARHGAP15;ZAP70;FMO2;GRM6;GPR45;TOMM20L,0.4815636163419098,0.09009466352501212,0.028334461110182133,0.04791257361687549
1278,ZNF711;CFAP65;HCAR2;COX4I2;H4C5;GSPT2;OTUD7A;OR52N4;CCDC87,1.3079536961354532,0.2352730859544192,0.029152682347369816,0.051571348280026484
1279,LOXL4;ANKFN1;CSPG5;RTL5;DUOX1;ACBD7;EFCAB12;HECW1;NOS2,10.36292235376352,1.9665952627361858,0.02804579006437233,0.0685263618491914
1280,TRPV4;SMIM2;TNFSF11;PIF1;HOXB3;SORBS2;APOBEC2;PM20D1;AATK,3.802777114735889,0.780113022578517,0.03005825077527134,0.06525412315433622
1281,C6orf141;CFAP65;SLC28A1;FZD5;ACOX2;MYBL1;TTC9B;RP1L1;EFCAB13,12.434215641472804,2.2978372340829596,0.03603470448773517,0.0715767199755066
1282,OR2I1P;CA1;FAM166B;KIAA0895;RND1;CAVIN3;HTR1F;CDH20;ZGLP1,3.4770831095359056,0.5574032742270492,0.025083399138735866,0.053561927775002814
1283,TGFB2;KCNMB2;PNMA6A;LDLRAD4;PDCD1;TGFBR3;ILK;TRIM50;LRRC39,10.548380049838663,2.1371093312096443,0.02631321068703081,0.04490710805461153
1284,CCDC8;LRRC7;MMRN1;GDPD3;ZNF626;TNFRSF19;TECTA;SCN11A;C9orf43,-2.776940741649517,0.5459072511554536,0.027208467246973508,0.04572854675738045
1285,MOXD1;ADGRF2;MKRN3;ADAMTSL2;CAVIN2;PRF1;GRM6;CAGE1;AC090004.1,6.478334089508791,1.1835713359830549,0.02455197199366239,0.0517996676342003
1286,B3GNT3;ANKFN1;VWDE;HHAT;VNN2;P3H2;AL360181.3;LRRC71;PINLYP,1.6647696225351594,0.304475744090296,0.022062572556683355,0.05032268524770692
1287,CD36;TEX55;NAP1L2;TBX2;DUOXA1;COBL;PM20D1;IL31RA;NPIPB11,5.738914564690009,1.0940966576080347,0.029798515070315612,0.05392990254322949
1288,PDE9A;PLK5;DRAXIN;MCOLN2;CDH2;CHRDL1;AC008687.4;KRT39;ZNF442,1.262472696524736,0.23147380512228385,0.030771091751754312,0.06899972270048967
1289,CA12;NMRK2;DMRT3;PARP8;MFSD4A;ARFGEF3;HINT2;SYNDIG1L;GCSH,4.63450697559522,0.8245188564606335,0.025337743929157504,0.05264403685894358
1290,FCGBP;LIPJ;RUFY4;CYP2S1;CD1E;ISM1;PCDHGC5;MYBPHL;AC004706.3,0.5924244725558852,0.13164447599802248,0.03608917529852961,0.06403392253133812
1291,IL33;CLEC18A;ADGRG5;MBNL3;FAM166C;GNG7;FAM47E;FGF16;IZUMO4,-3.6743841454353308,0.7313674682984865,0.03211929952961034,0.06242349177847538
1292,APLP1;H4C6;EOMES;FAM241A;GPR173;EGFL6;DCDC2B;CLCN1;FILIP1,2.477539427682528,0.437675274157039,0.025563343088520374,0.04320601071811385
1293,GJB3;SPINK4;NBEA;PAG1;KCNJ11;CD5;AP001453.3;TCTE1;GTF2IRD2,4.279522128880167,0.8204017593059532,0.025657947867923383,0.04588704724689511
1294,ACKR1;GLRA2;UMODL1;FAXC;ZNF727;MRC1;CDK3;CRYBA4;TVP23C,3.354669386659621,0.625065551581825,0.02378218747695697,0.03865819328525943
1295,SIX1;LRRC3C;FCRL5;NTM;CXXC4;GAMT;LIPI;UTS2R;ANKRD61,-1.1207595619320785,0.22950796365590656,0.03091546113167403,0.05580254817881155
1296,ARFGEF3;LRRC18;SLCO4C1;ATF7IP2;RGN;SGPP2;LYG2;TTC9B;ALPK2,2.243644660541286,0.3828109658898716,0.026941870497176154,0.06781271906108641
1297,MYBL1;MAS1L;RPS6KA6;PGAP1;AKR7A3;GNG7;ARHGEF10;PM20D1;SRCAP,6.672472397536538,1.4433692065872465,0.03211109446834512,0.04898990412023362
1298,CCN3;CYP2C18;LRP4;ACTRT3;ERICH2;TGFB2;GALR2;COQ8A;ANKRD34A,3.305264883772149,0.632221910825029,0.02944088980370861,0.06721490623663905
1299,OR2I1P;SMIM2;HSPB7;PCDHB10;CCNP;GNLY;KCNN2;FAM71F1;GPR35,6.870709518772,1.2911135956629587,0.022586862235837547,0.03934067095908341
1300,MAPK15;CLVS1;RAB39B;ZNF502;GRIN2D;OSR2;HDAC10;AL451007.3;IL10,4.930974158660795,0.9530554456749439,0.03264697057908331,0.06752978212325222
1301,CD5;ANGPTL5;SLC9A2;AOPEP;OXTR;EDIL3;CEBPE;ACOD1;TIGD4,2.369766959604809,0.40508384125414726,0.030388395732428217,0.06759432816159427
1302,PANX2;MLN;GPRASP1;DAGLA;DDIT4L;TNF;NME9;MTTP;ALG1L2,11.91724743109327,2.559034002849756,0.027782735845071585,0.055333844637164155
1303,MAPK8IP2;RBPJL;KISS1;TTYH2;CCNP;GSPT2;AC009779.3;SMIM6;CDHR3,11.097793410743538,2.705935197619977,0.03138061823257519,0.051571348280026484
1304,MMP13;TAS2R50;NCR3;PIK3CG;CHADL;H3C10;SCN9A;DNAH7;MASP2,-3.1061189373927993,0.6173582302172904,0.030859352635292565,0.06870185253749127
1305,H3C10;NLRP10;HOXB6;ZNF418;KCNQ3;C15orf48;GUCY2C;RTL3;SAMD3,6.97839359239898,1.2310880868669323,0.030183224767308177,0.04820317239696266
1306,CTSW;AC055811.2;TP73;MCOLN2;ARSL;REEP6;TAX1BP3;STARD6;LHX4,4.185396487891096,0.7271169813557575,0.0360219322814443,0.056513708352706554
1307,FMO2;TMEM272;BHLHE22;EGFLAM;SV2A;TUBB2B;CBY3;TTC9B;CHMP4A,1.682473862471314,0.3884533439382759,0.026147948022072216,0.043134646485966516
1308,B4GALNT3;ZNF728;INHA;ZNF718;GPR173;RAB36;JAKMIP3;OR52N4;CHRNA10,5.418496794629635,1.128602507983621,0.033050649123412115,0.05068706691305135
1309,BATF2;TMEM215;PCBP3;PLXDC1;PTHLH;PLEKHG4;PRR5-ARHGAP8;CR1L;ZC3H12B,8.618454171316202,1.5607785636438156,0.030385864004002505,0.04895932214332705
