donor_sample_id,cell_class,subtype,n_cells,library_counts,HORMAD1,HORMAD2,STAG3,REC8,SMC1B,SYCP2,SYCP3,MSH4,MSH5,candidate_mean_z,HORMAD1_log2cpm1,HORMAD1_z,HORMAD2_log2cpm1,HORMAD2_z,STAG3_log2cpm1,STAG3_z,REC8_log2cpm1,REC8_z,SMC1B_log2cpm1,SMC1B_z,SYCP2_log2cpm1,SYCP2_z,SYCP3_log2cpm1,SYCP3_z,MSH4_log2cpm1,MSH4_z,MSH5_log2cpm1,MSH5_z,eligible
CID44971,stromal,TNBC,890.0,5447505.0,0.0,0.0,3.0,18.0,0.0,12.0,1.0,1.0,0.0,-0.2702821065299338,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.6329296837857386,-0.9721111408210145,2.1057668961096065,-0.2986747080283865,0.0,-0.5716899148887299,1.6793532245984868,-0.3983804774656815,0.24314537129451969,-0.7377322866422441,0.24314537129451969,2.490164968884103,0.0,-1.1380342554758518,True
CID44991,immune,TNBC,2649.0,13166717.0,1.0,0.0,29.0,50.0,4.0,19.0,5.0,0.0,15.0,-0.2528594559371451,0.10560979865996244,-0.5129755823014356,0.0,-0.22755448660827807,1.6792090335243188,-0.14339826960227242,2.262268924479517,-0.1453677583313045,0.3827184939356546,-0.16730367257580117,1.288673031468424,-0.6696029586853202,0.46440205868390433,-0.4284514633897627,0.0,-0.33706024511619076,1.0970957510710595,0.3559793331760599,True
CID44991,malignant_epithelial,TNBC,4018.0,39502275.0,39.0,0.0,48.0,82.0,26.0,826.0,38.0,1.0,98.0,0.2081921042106686,0.9907987211606215,0.03645341536462747,0.0,-0.22755448660827807,1.1473847837018416,-0.5646333834982484,1.6209756790646155,-0.773568634319459,0.729609271826889,0.19922645436400008,4.453529963827066,1.527540292991425,0.9723029170189647,0.2815112385287598,0.03606720317163921,0.08231893394214435,1.799447840545848,1.3124351071310463,True
CID44991,normal_epithelial,TNBC,24.0,119810.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.18486178567992076,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.0,-1.4734275202952951,3.224433735103281,0.7971539058221536,0.0,-0.5716899148887299,0.0,-1.56424031993834,3.224433735103281,3.4296234231045655,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID44991,stromal,TNBC,332.0,1484094.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,-0.4776749214510551,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.0,-1.4734275202952951,2.5151781326656817,0.10237816331056301,0.0,-0.5716899148887299,0.7431372945525457,-1.04833103029516,0.7431372945525457,-0.038824988203440124,0.0,-0.33706024511619076,0.7431372945525457,-0.126037613239645,True
CID4513,immune,TNBC,4304.0,27593754.0,7.0,0.0,116.0,190.0,8.0,30.0,23.0,3.0,53.0,0.2067476591926283,0.32616983681518247,-0.37607590178298567,0.0,-0.22755448660827807,2.37957934958259,0.41133493399392396,2.9792234978044827,0.5569497761611479,0.3672823570550859,-0.1836137320264706,1.0615706190466907,-0.8272645982337635,0.8746175475816419,0.14496299749806868,0.14889540144774951,1.3942531291855862,1.5463262926104866,0.9677368145464257,True
CID4513,malignant_epithelial,TNBC,1058.0,19077740.0,0.0,0.0,4.0,18.0,2.0,9.0,4.0,0.0,27.0,-0.6130732497823489,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.27461167200752595,-1.2559194262701219,0.9586630340721117,-1.4223597867869044,0.14382991048414667,-0.4197170210921011,0.557536540664666,-1.177180912810058,0.27461167200752595,-0.693747521688669,0.0,-0.33706024511619076,1.2721796819059605,0.5944068100545034,True
CID4513,stromal,TNBC,257.0,2941204.0,0.0,0.0,2.0,9.0,0.0,13.0,3.0,0.0,4.0,-0.21766581543930014,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.7484557672916289,-0.880607898989143,2.021469549860385,-0.381251075604154,0.0,-0.5716899148887299,2.438281839458444,0.12849164354398193,1.0143484743623556,0.34028408170338503,0.0,-0.33706024511619076,1.2387790778886305,0.548922214728748,True
CID4515,immune,TNBC,1512.0,5132414.0,14.0,0.0,163.0,28.0,2.0,2.0,14.0,0.0,4.0,0.3431363301352117,1.898309461283393,0.5997373693800713,0.0,-0.22755448660827807,5.0338165278299485,2.513642041011266,2.6905338673099153,0.27415391005460343,0.4747528980496587,-0.07005870680357243,0.4747528980496587,-1.2346519219609298,1.898309461283393,1.575917612078346,0.0,-0.33706024511619076,0.8313587144019726,-0.00589860081841081,True
CID4515,malignant_epithelial,TNBC,2169.0,44986558.0,2351.0,3.0,168.0,86.0,542.0,121.0,27.0,0.0,19.0,0.5375248406291752,5.734982016068404,2.9811263616794554,0.0931363465028092,0.22962257363258023,2.243196488867756,0.3033119360094417,1.5418528750990237,-0.8510761008602391,3.7057615728391053,3.343874713143076,1.883500520168585,-0.2566550022241768,0.6782335502340235,-0.12954985492656085,0.0,-0.33706024511619076,0.5082748742182802,-0.44587081567481013,True
CID4515,normal_epithelial,TNBC,36.0,331264.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,-0.109347972020962,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.0,-1.4734275202952951,2.8150590565794027,0.39613684616220557,0.0,-0.5716899148887299,4.008424292312006,1.218533932402631,2.006743364594551,1.7274905533541718,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4515,stromal,TNBC,432.0,2980267.0,3.0,0.0,12.0,15.0,2.0,10.0,2.0,1.0,0.0,0.4249748150312801,1.0047683111305128,0.04512421729161107,0.0,-0.22755448660827807,2.329549846212578,0.37170871620249984,2.592900952861602,0.1785142275533072,0.7407815030326494,0.21103120555093463,2.122806567812099,-0.09052121516748038,0.7407815030326494,-0.04211800117078375,0.41742362483602896,4.516622927105562,0.0,-1.1380342554758518,True
CID45171,immune,HER2+,1574.0,3431135.0,0.0,0.0,30.0,25.0,1.0,6.0,13.0,0.0,0.0,0.09128237953811828,0.0,-0.5785266577233207,0.0,-0.22755448660827807,3.2844345400434922,1.1280318114687538,3.0507138982277784,0.6269806590556065,0.36899039029263675,-0.18180899785860752,1.458745513335102,-0.5515332911408846,2.2596743437894893,2.0810468792418377,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID45171,malignant_epithelial,HER2+,813.0,13919347.0,0.0,0.0,71.0,10.0,7.0,67.0,13.0,7.0,9.0,0.5588895665992574,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.6090017460188,0.5930505464831126,0.7810864729406333,-1.5963110205716706,0.5877462869356598,0.04933184437657424,2.5393931462870754,0.19868629379668076,0.9515518825383833,0.25250467107437086,0.5877462869356598,6.49708639322042,0.7194744091002943,-0.15826148465457268,True
CID45171,stromal,HER2+,60.0,191167.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.49445319317676467,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.6394702850448892,0.6171833657578688,0.0,-2.3614511651654997,2.6394702850448892,2.2172149516876702,0.0,-1.56424031993834,0.0,-1.0776099260089413,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4523,immune,TNBC,532.0,1475493.0,0.0,0.0,2.0,8.0,1.0,3.0,1.0,0.0,1.0,-0.19579003371238862,0.0,-0.5785266577233207,0.0,-0.22755448660827807,1.2360205628052916,-0.4944287951998336,2.6830039307665423,0.26677770148465085,0.7465187933833619,0.21709331470621604,1.6008495354840973,-0.45288020824525416,0.7465187933833619,-0.03409820342435865,0.0,-0.33706024511619076,0.7465187933833619,-0.12143272328512843,True
CID4523,malignant_epithelial,TNBC,1167.0,23281838.0,0.0,0.0,70.0,16.0,9.0,36.0,9.0,0.0,5.0,-0.5031901800637066,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.0023912580395007,0.11258046998745032,0.7546574777855001,-1.6222004526320377,0.47151776504565507,-0.0734769980531495,1.3483852210341933,-0.6281488780898042,0.47151776504565507,-0.41850486449798713,0.0,-0.33706024511619076,0.2806709248249298,-0.7558195078400418,True
CID4523,stromal,TNBC,55.0,670716.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,-0.28624121207852227,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.7998698024083324,0.7442289244889778,2.7998698024083324,0.38125768932702053,0.0,-0.5716899148887299,0.0,-1.56424031993834,0.0,-1.0776099260089413,0.0,-0.33706024511619076,1.3166925916229772,0.6550240277611019,True
CID4530N,immune,ER+,443.0,1898528.0,0.0,0.0,7.0,9.0,0.0,6.0,3.0,0.0,1.0,-0.102669592857143,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.228685427943519,0.2918183487892035,2.521180110356493,0.10825760718430857,0.0,-0.5716899148887299,2.0567025357866653,-0.1364127138915833,1.367467010382166,0.833886299175424,0.0,-0.33706024511619076,0.6104391458558962,-0.3067445726351202,True
CID4530N,malignant_epithelial,ER+,1715.0,28520366.0,0.0,0.0,85.0,90.0,0.0,188.0,2.0,12.0,9.0,0.31766549754945195,0.0,-0.5785266577233207,0.0,-0.22755448660827807,1.992886744874056,0.10505235390942577,2.0550705855471234,-0.34833602433324623,0.0,-0.5716899148887299,2.9244383308340303,0.4659967747755095,0.09777976715215526,-0.9409297323430506,0.5066547094214027,5.5541765966211605,0.39568140507041627,-0.5991994314644022,True
CID4530N,normal_epithelial,ER+,398.0,8906495.0,0.0,2.0,10.0,25.0,0.0,83.0,11.0,0.0,1.0,-0.10855280364464319,0.0,-0.5785266577233207,0.2922578395365077,1.2070474161796414,1.085952232185767,-0.6132914652676149,1.9286319566542218,-0.47219333609687375,0.0,-0.5716899148887299,3.367237119485501,0.7734016247037993,1.1603095231185983,0.5443138620222064,0.0,-0.33706024511619076,0.15351691495660405,-0.9289765166147058,True
CID4530N,stromal,ER+,1853.0,14361715.0,6.0,0.0,18.0,82.0,3.0,53.0,9.0,1.0,1.0,-0.14653242392127774,0.5036310415144907,-0.2659272890471769,0.0,-0.22755448660827807,1.1720600265576042,-0.5450891849435049,2.746232031750621,0.32871496452188703,0.2736814265964837,-0.28251391360878964,2.229700830806043,-0.016311854807841634,0.7019181489127395,-0.09644264237543705,0.09711125077333822,0.7921217552967269,0.09711125077333822,-1.0057891637190852,True
CID4535,immune,ER+,803.0,4803133.0,1.0,0.0,24.0,28.0,1.0,19.0,3.0,0.0,2.0,-0.09381625353057725,0.2728562361705651,-0.4091671859366451,0.0,-0.22755448660827807,2.5841780834695967,0.5733887910729006,2.7717859491881813,0.35374718407819716,0.2728562361705651,-0.2833858224943475,2.3091038126283254,0.0388121932621043,0.7000777324059902,-0.0990152449894007,0.0,-0.33706024511619076,0.502223536079748,-0.4541114650435352,True
CID4535,malignant_epithelial,ER+,2223.0,44760176.0,0.0,0.0,77.0,76.0,3.0,1588.0,76.0,1.0,24.0,0.014820625969346222,0.0,-0.5785266577233207,0.0,-0.22755448660827807,1.4437547351086224,-0.3298914922101919,1.4318571503873698,-0.9588261997625083,0.09359244395839166,-0.47279870027295395,5.188953380391094,2.0380943658494663,1.4318571503873698,0.9238932306952142,0.03187689183404425,0.03359518565491222,0.6193575284747559,-0.29459961189822426,True
CID4535,normal_epithelial,ER+,22.0,396633.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,-0.01989801776227372,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.0,-1.4734275202952951,2.5951323834591644,0.18070010221535618,1.816076346213828,1.3472042619949076,3.0982287256808827,0.5866475344796541,1.816076346213828,1.460969106668555,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4535,stromal,ER+,913.0,5154735.0,0.0,0.0,5.0,12.0,1.0,25.0,1.0,0.0,2.0,-0.42382599373238244,0.0,-0.5785266577233207,0.0,-0.22755448660827807,0.9781824242272179,-0.6986512948449993,1.734636672809303,-0.6622280949537255,0.25579847903731395,-0.30140931082507266,2.548414389801475,0.2049491248607768,0.25579847903731395,-0.7200453022370825,0.0,-0.33706024511619076,0.4730000708862697,-0.4939076761435496,True
CID3586,nonmalignant_combined,HER2+,6178.0,18361414.0,1.0,0.0,126.0,147.0,1.0,78.0,6.0,1.0,22.0,0.10320529597478252,0.07650715516323832,-0.5310393377771216,0.0,-0.22755448660827807,2.974936110308493,0.8828914171682567,3.170873561260431,0.7446871936483997,0.07650715516323832,-0.49085127898075176,2.3917783997347017,0.09620749264790024,0.4079207094636452,-0.5074031931266816,0.07650715516323832,0.5525431924377754,1.1362995539358394,0.40936666436354363,True
CID3838,nonmalignant_combined,HER2+,2353.0,40332375.0,9.0,3.0,250.0,227.0,6.0,80.0,45.0,0.0,24.0,0.002458442776172366,0.29059638207452426,-0.3981560330237428,0.10350694896367972,0.28052860252479567,2.8476951885816604,0.7821093558505893,2.7286242967334835,0.3114667015142568,0.20008227454323943,-0.3602799087405357,1.5770145792778456,-0.4694271847127017,1.0811548398111945,0.43366850297586196,0.0,-0.33706024511619076,0.6736065882282204,-0.2207238062867814,True
CID3921,nonmalignant_combined,HER2+,2583.0,13084994.0,1.0,0.0,88.0,95.0,1.0,28.0,0.0,0.0,13.0,-0.14775475586133002,0.10624568629417522,-0.5125808924260735,0.0,-0.22755448660827807,2.9495836780537785,0.8628108460173183,3.04618107217974,0.622540373251197,0.10624568629417522,-0.4594290899658475,1.6506982932231633,-0.41827363233623405,0.0,-1.0776099260089413,0.0,-0.33706024511619076,0.9953068386689105,0.21736425044108004,True
CID3941,nonmalignant_combined,ER+,435.0,1087020.0,0.0,0.0,21.0,5.0,0.0,3.0,2.0,0.0,7.0,0.4355963307826703,0.0,-0.5785266577233207,0.0,-0.22755448660827807,4.344748392389465,1.9678608085622968,2.4853576214097908,0.07316645489588089,0.0,-0.5716899148887299,1.9106708186152042,-0.23779252624061234,1.5058363451814096,1.027304099489384,0.0,-0.33706024511619076,2.8952296947390055,2.804659444673603,True
CID3946,nonmalignant_combined,TNBC,774.0,1079816.0,2.0,1.0,7.0,4.0,0.0,3.0,1.0,0.0,0.0,0.3769232216199059,1.5120586624091503,0.35999488743206276,0.9456704007382832,4.414444367762528,2.9035369401915254,0.826339205481147,2.233990741995058,-0.17306862550104496,0.0,-0.5716899148887299,1.917718589052057,-0.2328997422741796,0.9456704007382832,0.2442833171594125,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID3948,nonmalignant_combined,ER+,2066.0,3626721.0,1.0,0.0,23.0,30.0,1.0,6.0,4.0,1.0,4.0,0.5230314113722415,0.35132433979694094,-0.3604627224844781,0.0,-0.22755448660827807,2.876137106354056,0.8046369755976661,3.212870436411835,0.7858266785057653,0.35132433979694094,-0.20047521830434842,1.4083787145050262,-0.5864995074733204,1.0723971596889288,0.4214266921182788,0.35132433979694094,3.7480392428061027,1.0723971596889288,0.32234504819278476,True
CID3963,nonmalignant_combined,TNBC,3305.0,11446800.0,3.0,0.0,73.0,142.0,4.0,37.0,8.0,0.0,12.0,0.13444566087655252,0.3358056244299884,-0.370095052953597,0.0,-0.22755448660827807,2.883098411682993,0.8101507261347621,3.7447223114954684,1.306820492509404,0.43236365320172365,-0.11484783434811462,2.081457032778229,-0.1192273632813956,0.7645884337610387,-0.008839788332710308,0.0,-0.33706024511619076,1.0344466949862938,0.2706644998850929,True
CID4040,nonmalignant_combined,ER+,2531.0,23096408.0,2.0,0.0,195.0,153.0,6.0,101.0,22.0,3.0,15.0,0.2887172571972905,0.1198123905789465,-0.5041601581089783,0.0,-0.22755448660827807,3.2392256059493207,1.0922237592623514,2.9306250781407073,0.5093435211090278,0.3331725627804774,-0.21965466485658108,2.4257209535679096,0.11977148138205396,0.965344026880725,0.2717838431841362,0.17618274467565564,1.7115425942750466,0.7219864783515109,-0.15484057486316363,True
CID4066,nonmalignant_combined,HER2+,4788.0,18452909.0,0.0,0.0,52.0,108.0,8.0,53.0,8.0,1.0,14.0,-0.05033415815734867,0.0,-0.5785266577233207,0.0,-0.22755448660827807,1.9328110094474602,0.05746894780627476,2.7766800537257073,0.35854137266451586,0.5195781156140372,-0.022695693050790177,1.9531444805193936,-0.2083059738872833,0.5195781156140372,-0.3513243197425962,0.0761376456666528,0.5482466411195366,0.8144995365197978,-0.02885725399419686,True
CID4067,nonmalignant_combined,ER+,1412.0,3011229.0,0.0,0.0,14.0,13.0,0.0,9.0,2.0,1.0,2.0,0.35935723650647744,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.4980630418796603,0.5051807705390456,2.4106597189938177,-6.446998372511401e-06,0.0,-0.5716899148887299,1.9959594440746558,-0.17858247919012396,0.7348120393544311,-0.05046233942586216,0.41369190428825925,4.473231542074926,0.7348120393544311,-0.13737485922098747,True
CID4290A,nonmalignant_combined,ER+,1736.0,3562617.0,1.0,1.0,14.0,15.0,1.0,10.0,3.0,1.0,11.0,0.7404480827907923,0.35692416011102995,-0.3569869631476031,0.35692416011102995,1.5244740648184874,2.3014985367812173,0.3494904805218315,2.381390819593563,-0.02867780502983507,0.35692416011102995,-0.19455836210240385,1.928626283599555,-0.22532727755346765,0.8813338440993194,0.15435128646101154,0.35692416011102995,3.8131523605330546,2.0312603411735317,1.6281149606160565,True
CID4398,nonmalignant_combined,ER+,4451.0,9649306.0,2.0,0.0,107.0,38.0,4.0,24.0,10.0,0.0,0.0,-0.09357811004728019,0.2717469204785533,-0.4098557284536882,0.0,-0.22755448660827807,3.595608729662235,1.3744995030967546,2.3039581124815554,-0.10452967901367266,0.500330509749971,-0.04303300920410536,1.8020796609623064,-0.3131799242583224,1.0259812690641417,0.35654483460783304,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID44041,nonmalignant_combined,TNBC,2131.0,7634413.0,0.0,0.0,51.0,52.0,1.0,66.0,11.0,0.0,8.0,0.17449256181119838,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.941158502862584,0.8561376271250979,2.9655559619682546,0.5435612709081991,0.17758086687395636,-0.3840552418856921,3.269791027101353,0.7057514816293896,1.2873802341807217,0.7219380260295416,0.0,-0.33706024511619076,1.0341359142741045,0.27024128194203867,True
CID4461,nonmalignant_combined,ER+,424.0,378132.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.2930006706752051,0.0,-0.5785266577233207,0.0,-0.22755448660827807,3.533353602323131,1.325189894397923,2.6528669452932223,0.23725597985520613,0.0,-0.5716899148887299,1.8657522287434296,-0.2689764245086624,0.0,-1.0776099260089413,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4463,nonmalignant_combined,ER+,479.0,2022506.0,0.0,0.0,8.0,4.0,1.0,8.0,0.0,0.0,2.0,-0.2658209830129436,0.0,-0.5785266577233207,0.0,-0.22755448660827807,2.309027393464797,0.3554537640758869,1.5742199431834278,-0.8193698250353068,0.5796012207975587,0.04072564232162275,2.309027393464797,0.038759140674567635,0.0,-1.0776099260089413,0.0,-0.33706024511619076,0.9919505903002785,0.21279374630346798,True
CID4465,nonmalignant_combined,TNBC,1440.0,1533890.0,5.0,0.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,-0.30948334021080953,2.0907471403530296,0.7191817483559447,0.0,-0.22755448660827807,1.5635543628073274,-0.2350033598333694,2.779771367824404,0.3615695758128266,0.0,-0.5716899148887299,1.851098940612536,-0.2791491981346961,0.0,-1.0776099260089413,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4471,nonmalignant_combined,ER+,8397.0,57643261.0,3.0,0.0,83.0,209.0,6.0,255.0,37.0,3.0,48.0,-0.13497447457203593,0.07319538024597219,-0.5330949274111952,0.0,-0.22755448660827807,1.2868165675602161,-0.45419546462954935,2.209687007360339,-0.19687618545349128,0.14285580532622824,-0.42074627557201266,2.439293561196252,0.12919401260404004,0.7153478295032254,-0.0776701355732647,0.07319538024597219,0.5140348157438712,0.8739768812537047,0.05213837575155682,True
CID4495,nonmalignant_combined,TNBC,6801.0,41095099.0,7.0,3.0,630.0,429.0,12.0,61.0,30.0,0.0,69.0,0.25437572181427914,0.22692353917052613,-0.43767720795718346,0.10165196630167087,0.2714230754984656,4.029478967650135,1.718149457336173,3.515914386199864,1.0826838122442999,0.369612349255612,-0.18115182646005815,1.3128753588447537,-0.6528009415937784,0.79078376147733,0.027777014608052767,0.0,-0.33706024511619076,1.4217119937123655,0.7980383577687317,True
CID44971,nonmalignant_combined,TNBC,7092.0,35857615.0,0.0,0.0,264.0,555.0,11.0,174.0,11.0,1.0,71.0,0.2645454878285773,0.0,-0.5785266577233207,0.0,-0.22755448660827807,3.063926172630903,0.9533766179662704,4.042459072876636,1.5984787871364063,0.38600399118839,-0.16383216568701597,2.5490593761025706,0.20539689464284414,0.38600399118839,-0.5380391967256799,0.03968318607181711,0.12436455452849557,1.5753382840799237,1.0072450429274733,True
CID44991,nonmalignant_combined,TNBC,3005.0,14770621.0,1.0,0.0,29.0,58.0,4.0,20.0,7.0,0.0,16.0,-0.2587722356318204,0.09450898778669609,-0.5198657582134311,0.0,-0.22755448660827807,1.567232370013896,-0.2320901685204756,2.3006256397467855,-0.10779411740618162,0.34574589803938416,-0.20636948559491522,1.2351383512061485,-0.7067684179723759,0.5596520780412437,-0.295307445239439,0.0,-0.33706024511619076,1.0588230773560323,0.30386000398490354,True
CID4513,nonmalignant_combined,TNBC,4561.0,30534958.0,7.0,0.0,118.0,199.0,8.0,43.0,26.0,3.0,57.0,0.181344958727967,0.2977730078892924,-0.3937015643472784,0.0,-0.22755448660827807,2.2822687462493305,0.33425939053750126,2.91018012582534,0.4893159642216317,0.33570595774442685,-0.21697784080444044,1.2679683992686057,-0.683976765744705,0.8886813631461532,0.16462192174205428,0.13520393439238504,1.2350526448436774,1.519397426564649,0.9310653647115402,True
CID4515,nonmalignant_combined,TNBC,1980.0,8443945.0,17.0,0.0,175.0,45.0,4.0,17.0,17.0,1.0,4.0,0.48258785065368187,1.59133328631475,0.40919995094524214,0.0,-0.22755448660827807,4.4412782939358,2.044317991712201,2.6620374184553195,0.24623923254786179,0.5594548367743505,0.01943866335292907,1.59133328631475,-0.4594866878083362,1.59133328631475,1.1468149023097878,0.16147245791040887,1.5404955641528741,0.5594548367743505,-0.3761744747211458,True
CID45171,nonmalignant_combined,HER2+,1634.0,3622302.0,0.0,0.0,31.0,25.0,2.0,6.0,13.0,0.0,0.0,0.09916696128004718,0.0,-0.5785266577233207,0.0,-0.22755448660827807,3.2567229137923484,1.1060826242249606,2.982160970709778,0.5598272788722579,0.6342541174169049,0.09847273279572487,1.4094752474760979,-0.5857382597868931,2.198141455460092,1.9950339203380154,0.0,-0.33706024511619076,0.0,-1.1380342554758518,True
CID4523,nonmalignant_combined,TNBC,587.0,2146209.0,0.0,0.0,6.0,12.0,1.0,3.0,1.0,0.0,2.0,-0.1795937048243853,0.0,-0.5785266577233207,0.0,-0.22755448660827807,1.9243382547171595,0.05075804320758029,2.720553002200124,0.30356018708818566,0.5518239369113701,0.011375737285981046,1.2617194755624728,-0.6883149651782385,0.5518239369113701,-0.3062499119361545,0.0,-0.33706024511619076,0.9500022668844449,0.15566895556096752,True
CID4530N,nonmalignant_combined,ER+,2694.0,25166738.0,6.0,2.0,35.0,116.0,3.0,142.0,23.0,1.0,3.0,-0.10127379745182938,0.30848893333345234,-0.3870502834441956,0.11032311385933627,0.3139870142633236,1.2574479087913921,-0.47745711605967334,2.4878100597967734,0.07556882534656716,0.16247426141916246,-0.4000171133676466,2.7316976776910358,0.33219014957008614,0.9365189905379127,0.231491135761023,0.05621585329074091,0.3166017061845715,0.16247426141916246,-0.9167784953205201,True
CID4535,nonmalignant_combined,ER+,1738.0,10354501.0,1.0,0.0,29.0,42.0,3.0,47.0,5.0,0.0,4.0,-0.21026330986625752,0.13300627539601245,-0.49597082956441935,0.0,-0.22755448660827807,1.9262706176966984,0.05228858481046159,2.3380555438357242,-0.07112836627759886,0.3670680402528909,-0.18384018245329195,2.4696486793845778,0.1502674906495786,0.5684035980392922,-0.28307424523250063,0.0,-0.33706024511619076,0.4712451501164916,-0.49629750900407826,True
