dependency,depmap_column,N,beta,se,ci_low,ci_high,p,N_adjusted,beta_adjusted,se_adjusted,ci_low_adjusted,ci_high_adjusted,p_adjusted,fdr,fdr_adjusted,stronger_dependency_high_signature,annotation
WDR93,WDR93 (56964),25,0.10934314536380565,0.041061349468858185,0.024401272290976342,0.19428501843663498,0.01389783866385726,25,0.10433358589918235,0.04543433003122804,0.01010855248915593,0.19855861930920876,0.03155047605629164,0.9996683886512429,0.9667260722976009,False,
SOS2,SOS2 (6655),25,-0.11373104151186993,0.03713297651509981,-0.19054645597734265,-0.0369156270463972,0.005511851314683927,25,-0.08931733023926003,0.038896352108311064,-0.16998342731639787,-0.008651233162122171,0.03155510994089113,0.9996683886512429,0.9667260722976009,True,
RCL1,RCL1 (10171),25,0.12369351668682767,0.07950524482540265,-0.04077561308947057,0.2881626464631259,0.13341192537878763,25,0.18617611806420048,0.08111018467675578,0.01796389053035577,0.3543883455980452,0.03161800259587419,0.9996683886512429,0.9667260722976009,False,
SPSB2,SPSB2 (84727),25,-0.10087282691526832,0.04892019857510012,-0.2020719680008599,0.0003263141703232497,0.050683490419641895,25,-0.12163583438434525,0.05300596431177946,-0.23156347620882603,-0.011708192559864466,0.031657481728250995,0.9996683886512429,0.9667260722976009,True,
PLXNB2,PLXNB2 (23654),25,0.13595013650097706,0.05376534638317271,0.024728043528611007,0.2471722294733431,0.018769916692372903,25,0.1367143985109139,0.05959981994928927,0.013111937066154475,0.26031685995567333,0.03171670164970399,0.9996683886512429,0.9667260722976009,False,
NAGLU,NAGLU (4669),25,0.06933580964183375,0.04440132691421099,-0.02251533319195259,0.1611869524756201,0.13204471967377798,25,0.1039891476519868,0.04535402704938399,0.00993065243327916,0.19804764287069443,0.03178650714239641,0.9996683886512429,0.9667260722976009,False,
WFDC5,WFDC5 (149708),25,0.07199087112928082,0.052174249677217954,-0.03593978753339927,0.1799215297919609,0.18091064178118485,25,0.11870110526223586,0.0517756757684746,0.011324925713465897,0.2260772848110058,0.031801809885659636,0.9996683886512429,0.9667260722976009,False,
SSB,SSB (6741),25,0.14195504422988445,0.08068199174455551,-0.02494837201625652,0.3088584604760254,0.09180027472430062,25,0.19408469495928474,0.08468684963953717,0.01845491828621179,0.3697144716323577,0.03185631769595185,0.9996683886512429,0.9667260722976009,False,
SLC36A3,SLC36A3 (285641),25,0.06796233150745218,0.03141403320600174,0.002977452641900233,0.1329472103730041,0.04114112432387237,25,0.07862434361365797,0.03432320812220072,0.0074423666849615655,0.14980632054235438,0.03192954327744788,0.9996683886512429,0.9667260722976009,False,
SLC16A11,SLC16A11 (162515),25,0.0757119019881421,0.06319155375541104,-0.055009786602192856,0.20643359057847704,0.243066207463957,25,0.13904387304643642,0.060709243135346445,0.013140608735204756,0.26494713735766806,0.031955188900896325,0.9996683886512429,0.9667260722976009,False,
DHX29,DHX29 (54505),25,-0.29692814779228094,0.11565518635729558,-0.5361791292347329,-0.05767716634982906,0.01722066038755838,25,-0.2935088139206606,0.1281951053806934,-0.5593691904067977,-0.0276484374345235,0.03200762499889954,0.9996683886512429,0.9667260722976009,True,
PAAF1,PAAF1 (80227),25,0.06683216990358143,0.038147253604771544,-0.012081436582514413,0.14574577638967728,0.0931066333708851,25,0.09161313141763659,0.04001568112881046,0.008625688030761663,0.17460057480451152,0.032015527473804914,0.9996683886512429,0.9667260722976009,False,
FCRL1,FCRL1 (115350),25,-0.08134927802461876,0.04166214060605009,-0.16753398225567243,0.004835426206434901,0.06314278364230311,25,-0.10234151451387064,0.04470786261288848,-0.19505994671029286,-0.009623082317448406,0.03203675379533791,0.9996683886512429,0.9667260722976009,True,
FCGRT,FCGRT (2217),25,0.07456405718556129,0.032830258855586845,0.006649492351924455,0.14247862201919814,0.03280951558846146,25,0.08265372662456394,0.03611897702908164,0.007747552923707754,0.1575599003254201,0.03208700154850841,0.9996683886512429,0.9667260722976009,False,
BHLHA9,BHLHA9 (727857),25,-0.04268981234181261,0.0386044450921562,-0.12254919147770552,0.037169566794080296,0.280234944119514,25,-0.08335229436597408,0.03643976227670175,-0.15892373595245052,-0.007780852779497624,0.0321530357919675,0.9996683886512429,0.9667260722976009,True,
SDF2,SDF2 (6388),25,-0.10073999179607968,0.04473330141912393,-0.19327787621591927,-0.008202107376240081,0.0341700996366615,25,-0.11235970211525166,0.04917254493187597,-0.2143373187297693,-0.010382085500734037,0.032315564834405064,0.9996683886512429,0.9667260722976009,True,
EMC4,EMC4 (51234),25,0.15444648784193016,0.08847857182664205,-0.028585383126260633,0.33747835881012095,0.09423091945547046,25,0.21199349747491586,0.0927989541406057,0.019540245753053964,0.40444674919677776,0.032354458606338905,0.9996683886512429,0.9667260722976009,False,
SLC2A9,SLC2A9 (56606),25,0.03283272627474642,0.024965545486569707,-0.018812439394308732,0.08447789194380156,0.20143060426114828,25,0.05603975181279163,0.024533962682601124,0.005159427356383028,0.10692007626920023,0.03237274685290046,0.9996683886512429,0.9667260722976009,False,
CARMIL3,CARMIL3 (90668),25,-0.09787583132648343,0.048634396129682525,-0.19848374500828553,0.00273208235531866,0.05602206819226581,25,-0.1199282404127904,0.052521968640195524,-0.22885213664899115,-0.011004344176589659,0.032425919955886603,0.9996683886512429,0.9667260722976009,True,
CCDC28B,CCDC28B (79140),25,-0.1370761715195973,0.05910316563383208,-0.25934038490788114,-0.01481195813131346,0.029614969236334113,25,-0.14882727235385065,0.06519680920162922,-0.28403717907038617,-0.013617365637315165,0.03247060924639682,0.9996683886512429,0.9667260722976009,True,
ATP8B4,ATP8B4 (79895),25,0.09049139448080827,0.060108650371373674,-0.03385282256195117,0.21483561152356773,0.14581578543980578,25,0.13918607267464672,0.06097428003072043,0.012733155484098035,0.2656389898651954,0.032473156680591864,0.9996683886512429,0.9667260722976009,False,
E2F2,E2F2 (1870),25,-0.09511611141799534,0.05059064337636167,-0.19977083085450154,0.009538608018510863,0.0728179567459898,25,-0.12297403976470031,0.05393375760884625,-0.2348258071205498,-0.011122272408850845,0.03265207031629466,0.9996683886512429,0.9667260722976009,True,
KIR3DL3,KIR3DL3 (115653),25,-0.117169944541929,0.055001909071802746,-0.23095006233088983,-0.0033898267529681725,0.04406448486888029,25,-0.13679546358979836,0.06000250165266134,-0.2612330357741188,-0.01235789140547787,0.03267028508930847,0.9996683886512429,0.9667260722976009,True,
ISCA2,ISCA2 (122961),25,-0.1572453222857525,0.084788239187486,-0.33264315855497534,0.018152513983470342,0.0765242872069592,25,-0.20539119680826154,0.09015813834639762,-0.39236773177721973,-0.01841466183930332,0.032788022265177554,0.9996683886512429,0.9667260722976009,True,
SLC38A10,SLC38A10 (124565),25,-0.10053820577564798,0.04180674591185146,-0.18702204887305462,-0.014054362678241339,0.02462525146304788,25,-0.10537390502524753,0.04626777013221057,-0.2013273874144128,-0.009420422636082254,0.03283237474310198,0.9996683886512429,0.9667260722976009,True,
H3C3,H3C3 (8352),25,0.12252830815715991,0.04623299113315345,0.026888079197126005,0.2181685371171938,0.014301366596469888,25,0.11640801378424785,0.05113994655057082,0.010350255938968211,0.2224657716295275,0.03291653072764592,0.9996683886512429,0.9667260722976009,False,
TNFAIP1,TNFAIP1 (7126),25,-0.07475164467255288,0.031826233277477425,-0.14058922435297827,-0.008914064992127477,0.02779989261802513,25,-0.08002383755411813,0.035160645251684934,-0.1529425527917147,-0.007105122316521564,0.0329383557539827,0.9996683886512429,0.9667260722976009,True,
TMTC2,TMTC2 (160335),25,0.08634428143793123,0.042510775980940746,-0.0015959588198607988,0.17428452169572325,0.05395666168703407,25,0.10471131782100385,0.04602217616798278,0.00926716613989037,0.20015546950211732,0.03298782749234002,0.9996683886512429,0.9667260722976009,False,
C2orf88,C2orf88 (84281),25,0.041071736966034895,0.033519561271331905,-0.028268758555813185,0.11041223248788298,0.23285996164202383,25,0.07384089919058084,0.03246064725059053,0.006521637090848645,0.14116016129031306,0.03301936880522585,0.9996683886512429,0.9667260722976009,False,
ZNF626,ZNF626 (199777),12,-0.3726959305747985,0.10876493757582284,-0.6150393137190306,-0.13035254743056637,0.006475116325405286,12,-0.33615997868096825,0.13365880028318916,-0.6385171911200701,-0.0338027662418664,0.033035307512164755,0.9996683886512429,0.9667260722976009,True,
SPTA1,SPTA1 (6708),25,0.07015755872578039,0.035477532206178504,-0.0032333082714173927,0.14354842572297816,0.06008728497308418,25,0.08690881097026859,0.038226582747988645,0.007631730531210704,0.1661858914093265,0.03310735415052841,0.9996683886512429,0.9667260722976009,False,
GGPS1,GGPS1 (9453),25,0.4386161654788657,0.1847907697152843,0.05634733337215048,0.820884997585581,0.026350165411312708,25,0.46455238052506437,0.20434826807266707,0.0407600108963303,0.8883447501537984,0.03311997631242524,0.9996683886512429,0.9667260722976009,False,
H4C6,H4C6 (8361),25,0.08613528165106747,0.04806333308446475,-0.013291298116215794,0.18556186141835074,0.08628004431269438,25,0.11539720371874852,0.05077434078923674,0.01009766581537018,0.22069674162212688,0.0331611225022352,0.9996683886512429,0.9667260722976009,False,
PLEKHA4,PLEKHA4 (57664),25,-0.055001192229026975,0.04769867509507987,-0.15367341947136912,0.04367103501331516,0.2607139321754772,25,-0.10355650004088526,0.045583979198260474,-0.1980918868280545,-0.009021113253716032,0.03322903596613438,0.9996683886512429,0.9667260722976009,True,
AJAP1,AJAP1 (55966),25,0.06538836228844037,0.03826469584800762,-0.013768191987910447,0.14454491656479118,0.1009419079092488,25,0.09089000832629235,0.040015581665574194,0.007902771213544352,0.17387724543904035,0.03325761057136457,0.9996683886512429,0.9667260722976009,False,
EPO,EPO (2056),25,-0.05500332748067442,0.046205811374865444,-0.15058733082687648,0.040580675865527646,0.2460318401145819,25,-0.10100354129308496,0.04448824329358954,-0.19326651089802172,-0.008740571688148221,0.03332925566127613,0.9996683886512429,0.9667260722976009,True,
VWC2L,VWC2L (402117),25,-0.03788171780790294,0.03969047872423715,-0.11998772868197113,0.04422429306616526,0.3497912017732774,25,-0.08264174931477988,0.03641088862196868,-0.15815331060633345,-0.007130188023226319,0.033374393361015484,0.9996683886512429,0.9667260722976009,True,
HRH3,HRH3 (11255),25,0.06197142580023363,0.045280943649566766,-0.03169934288739839,0.15564219448786565,0.1843453493653586,25,0.10218572942167574,0.04502374934055618,0.008812188248235125,0.19555927059511635,0.033381594670803476,0.9996683886512429,0.9667260722976009,False,
CIMAP1D,CIMAP1D (284451),25,-0.06243390830804835,0.057618830649680944,-0.1816275408349567,0.05675972421886001,0.28978537892550504,25,-0.12328625182109171,0.054332860034597474,-0.2359657069490418,-0.010606796693141615,0.03341701161737511,0.9996683886512429,0.9667260722976009,True,
TREM2,TREM2 (54209),25,-0.10913638638936993,0.04488614060536148,-0.20199044275499006,-0.016282330023749778,0.023241120555383434,25,-0.1128060405313885,0.0497170854239458,-0.21591296500679297,-0.009699116055984044,0.033426332899963516,0.9996683886512429,0.9667260722976009,True,
LRCH3,LRCH3 (84859),25,-0.13724632061626788,0.06298919289674869,-0.26754939387628,-0.006943247356255733,0.03983956096396348,25,-0.15655343295744548,0.06900869186303031,-0.29966870046347094,-0.013438165451419987,0.033451269678387775,0.9996683886512429,0.9667260722976009,True,
AK6,AK6 (102157402),25,0.24485188576419953,0.14500084660673157,-0.055105219086019674,0.5448089906144187,0.10480571798784172,25,0.343214152975129,0.15129734421656976,0.029442665558981784,0.6569856403912763,0.03346042461783491,0.9996683886512429,0.9667260722976009,False,
MAGEC2,MAGEC2 (51438),25,0.09074916504551324,0.05558365727533269,-0.024234390592027408,0.20573272068305387,0.11615771808756592,25,0.13056771124212538,0.057565634112322496,0.011183893019763122,0.24995152946448762,0.03348298630616327,0.9996683886512429,0.9667260722976009,False,
RPL21,RPL21 (6144),12,0.3607425438346721,0.19346644249351214,-0.07032755323656287,0.791812640905907,0.09181499959076277,12,0.5375042712590803,0.21445498399603244,0.05237339310269429,1.0226351494154664,0.03350956279600371,0.9996683886512429,0.9667260722976009,False,
FARSB,FARSB (10056),25,0.28835856710742147,0.15429178420504008,-0.03081830651346701,0.60753544072831,0.07442245535285381,25,0.3730546453568564,0.1645293004484233,0.03184176027578339,0.7142675304379293,0.03353569578795479,0.9996683886512429,0.9667260722976009,False,
COX14,COX14 (84987),25,-0.14954402346989354,0.07624612534194904,-0.30727115092348045,0.008183103983693402,0.0620564118245795,25,-0.18605837056642566,0.0820851580891554,-0.3562925692021684,-0.015824171930682918,0.03358895357602967,0.9996683886512429,0.9667260722976009,True,
NR1I3,NR1I3 (9970),25,0.10619756639278949,0.040514484462788034,0.02238696977663905,0.1900081630089399,0.01526591032143755,25,0.10163469837121022,0.04484149135290631,0.008639137129767063,0.1946302596126534,0.03359728851986334,0.9996683886512429,0.9667260722976009,False,
PRAMEF2,PRAMEF2 (65122),24,-0.09754090952223574,0.053231584362531975,-0.20793645869355132,0.012854639649079833,0.08046534895236085,24,-0.12738604378486637,0.05607043525526582,-0.24399089722162318,-0.010781190348109565,0.03372567299110073,0.9996683886512429,0.9667260722976009,True,
MDK,MDK (4192),25,-0.15997545495092386,0.06531520263613555,-0.2950902459602275,-0.02486066394162026,0.02235073863009651,25,-0.1638656888520805,0.07237301491471629,-0.3139581353267262,-0.013773242377434824,0.033763626316011035,0.9996683886512429,0.9667260722976009,True,
CCL5,CCL5 (6352),25,-0.09641153481327189,0.047219033413804505,-0.19409154764136954,0.001268478014825769,0.05280376457033342,25,-0.11594385749157372,0.05122259380676127,-0.2221730152556029,-0.009714699727544546,0.03380994128838612,0.9996683886512429,0.9667260722976009,True,
GPR119,GPR119 (139760),25,-0.06844653588957718,0.030150303487623813,-0.13081719065569392,-0.006075881123460435,0.03288071602356945,25,-0.07517518668591117,0.033216067187436235,-0.14406109384762544,-0.006289279524196903,0.033832108917453536,0.9996683886512429,0.9667260722976009,True,
RAX2,RAX2 (84839),25,0.055642844402649126,0.03793697169343952,-0.022835760807236254,0.1341214496125345,0.1559935768984457,25,0.0868385786966606,0.0383697888246919,0.00726450703196764,0.16641265036135355,0.03383322260535283,0.9996683886512429,0.9667260722976009,False,
TMEM174,TMEM174 (134288),25,0.1081636765571591,0.059373127919484174,-0.014658996367865065,0.23098634948218327,0.08152291770486016,25,0.14254541878335003,0.06302368546965074,0.01184229484778776,0.2732485427189123,0.033934737406363984,0.9996683886512429,0.9667260722976009,False,
SHISA7,SHISA7 (729956),25,0.04431604634626099,0.03106085939107206,-0.019938236819235955,0.10857032951175793,0.16708722687994335,25,0.07060259725910506,0.03122749711199713,0.00584073202048381,0.13536446249772632,0.03399636937452239,0.9996683886512429,0.9667260722976009,False,
NQO1,NQO1 (1728),25,0.09423032851868744,0.03936400282797378,0.012799684492042843,0.17566097254533203,0.025220862004792722,25,0.09850511154406508,0.04357296060925462,0.008140322047689413,0.18886990104044074,0.0340119054191527,0.9996683886512429,0.9667260722976009,False,
ZDHHC14,ZDHHC14 (79683),25,0.10470628171769691,0.04234585036173157,0.017107216097235006,0.19230534733815882,0.021234879584540116,25,0.1059772166548236,0.04693704580348629,0.008635741475996231,0.20331869183365098,0.03421488725936614,0.9996683886512429,0.9667260722976009,False,
MFSD3,MFSD3 (113655),25,-0.15568217050499517,0.0704908180956053,-0.3015035378231333,-0.009860803186857031,0.03744462632560897,25,-0.17480100695714157,0.0774266976770525,-0.3353741500063271,-0.014227863907956051,0.03423115075676951,0.9996683886512429,0.9667260722976009,True,
KCNA4,KCNA4 (3739),25,0.07663950742817018,0.038509314691724986,-0.0030230794808884937,0.15630209433722886,0.05858901955825629,25,0.0939243391643653,0.04160999570037623,0.00763048972575317,0.18021818860297742,0.034258309706171344,0.9996683886512429,0.9667260722976009,False,
HSD3B1,HSD3B1 (3283),25,-0.09703532038272687,0.06350925367554833,-0.22841422133068334,0.03434358056522961,0.14017598794785616,25,-0.1464799626991558,0.0649002019149317,-0.28107474355206524,-0.011885181846246373,0.03427635939238535,0.9996683886512429,0.9667260722976009,True,
KAT5,KAT5 (10524),25,0.15013394136848693,0.06957973268036989,0.006197297828317322,0.29407058490865656,0.041632141610021135,25,0.17192378824183321,0.07618919379167655,0.013917071171955453,0.329930505311711,0.03430984950241922,0.9996683886512429,0.9667260722976009,False,
RPS6KA4,RPS6KA4 (8986),25,-0.11504745564737497,0.055134603290578815,-0.22910207234186553,-0.00099283895288442,0.04819577295431932,25,-0.1355163584716284,0.06006630964479228,-0.2600862603323463,-0.010946456610910538,0.03434045955116118,0.9996683886512429,0.9667260722976009,True,
