analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0148,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,12.701448999851989,OLS beta per signature unit,12.701448999851989,6.736236016804808,18.666661982899164,conventional 95% CI,3.922633151868239e-05,8.795343957302334e-05,,,0.0731762054646953,0.2870782622651052,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,15,6.435789176556542,18.967108823147434,,SYCP3,,,,,
E0149,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,14.162331544899985,OLS beta per signature unit,14.162331544899985,8.381918444523013,19.94274464527696,conventional 95% CI,2.557543834781149e-06,8.00147355701611e-06,,,0.0946432384522705,0.3219278159005077,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,16,8.058168963856003,20.266494125943964,,MSH4,,,,,
E0150,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,12.93415787034221,OLS beta per signature unit,12.93415787034221,6.79157089896123,19.07674484172319,conventional 95% CI,4.740304384147788e-05,0.0001158001154631,,,0.0716786944080185,0.2897703848833898,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,17,6.43934816653927,19.428967574145148,,MSH5,,,,,
E0177,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,0.2188371795401042,observed absolute t,3.896730466918545,,,conventional 95% CI,0.0001999800019998,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_permutation_results.csv,0,,,,,,20260919.0,10000.0,,
E0178,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,13.993421847893854,observed absolute t,4.494281195507747,,,conventional 95% CI,9.999000099990002e-05,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_permutation_results.csv,1,,,,,,20260920.0,10000.0,,
E0179,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,0.2207959216158562,0.104144534726213,0.3358256105215987,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,0,,,,,,20260929.0,2000.0,,
E0180,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,13.958040782156376,7.616656307532149,20.621549356202664,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_bootstrap_results.csv,1,,,,,,20260930.0,2000.0,,
E0181,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,summary,0.2188371795401042,observed absolute t,3.896730466918545,,,conventional 95% CI,0.0381923615276944,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_null_signature_summary.csv,0,,,,,,20260909.0,5000.0,96.2,
E0182,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,summary,13.993421847893854,observed absolute t,4.494281195507747,,,conventional 95% CI,0.055988802239552,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_null_signature_summary.csv,1,,,,,,20260909.0,5000.0,94.42,
E0243,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,summary,16.00283443097265,observed absolute t,4.130741400959999,,,conventional 95% CI,0.0003999200159968006,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/permutation_summary.json,0,,,,,,20260908.0,5000.0,,
E0244,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,15.94269681426696,7.851989694073705,23.941988642988683,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/bootstrap_summary.json,0,,,,,,20260909.0,2000.0,,
E0245,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,summary,16.00283443097265,observed absolute t,4.130741400959999,,,conventional 95% CI,0.001999600079984003,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/random_gene_null_summary.json,0,,,,,,20260907.0,5000.0,99.82,
