row_index,fitted,residual,cooks_distance,leverage,influential,outcome,PD_ID,RBA,F_expression_column
20,0.5650473807122842,0.43493579396297377,0.00249782007683082,0.005128889162765136,False,HRDetect_probability,PD31059a,S000862.l.r.m.c.lib.g.k2.a.t,F2762
21,0.556765298635384,0.443230577695657,0.0027341242266754355,0.005402962587801431,False,HRDetect_probability,PD31061a,S000901.l.r.m.c.lib.g.k2.a.t,F665
22,0.49427181687225036,-0.47247547445552035,0.005186592708740084,0.008955477745264945,False,HRDetect_probability,PD31063a,S000927.l.r.m.c.lib.g.k2.a.t,F1484
23,0.7844958393117529,-0.768137967764825,0.022669290538867518,0.01463957662150164,True,HRDetect_probability,PD31065a,S000931.l.r.m.c.lib.g.k2.a.t,F2772
24,0.8071107070963502,0.19268917099443572,0.0017108074415617973,0.01745695561752897,False,HRDetect_probability,PD31066a,S000938.l.r.m.c.lib.g.k2.a.t,F672
25,0.7037336352693949,0.29623607015479403,0.0016749515352390274,0.007380249044198832,False,HRDetect_probability,PD31067a,S000942.l.r.m.c.lib.g.k2.a.t,F1488
26,0.5735388822200091,0.42645641146908486,0.002291116092226769,0.0048956891801910304,False,HRDetect_probability,PD31068a,S000948.l.r.m.c.lib.g.k2.a.t,F675
27,0.5096162467625515,-0.10459322374057645,0.0002220255396287487,0.007840391414064646,False,HRDetect_probability,PD31072a,S000970.l.r.m.c.lib.g.k2.a.t,F1489
28,0.5934749914515658,0.4064820893550092,0.0019282242757771278,0.004538397859248292,False,HRDetect_probability,PD31074a,S000998.l.r.m2.c.lib.g.k2.a.t,F2781
29,0.43605041105213993,-0.4360469916311794,0.00729707272908565,0.01462395717750271,False,HRDetect_probability,PD31075a,S001008.l.r.m.c.lib.g.k2.a.t,F682
30,0.6877515986985061,0.2203657873570719,0.0008101218191697015,0.006462629035395346,False,HRDetect_probability,PD31078a,S001056.l.r.m.c.lib.g.k2.a.t,F701
31,0.5353055315079779,-0.5076172723931832,0.004207533943123088,0.006327328175993144,False,HRDetect_probability,PD31080a,S001067.l.r.m.c.lib.g.k2.a.t,F2788
32,0.5723297984912449,-0.5677454860229064,0.004086078970335424,0.004925938774731702,False,HRDetect_probability,PD31081a,S001083.l.r.m.c.lib.g2.k2.a.t,F1510
33,0.6301211359615536,-0.5536133650345074,0.003607885226521616,0.004577551771286263,False,HRDetect_probability,PD31082a,S001090.l.r.m.c.lib.g.k2.a.t,F2782
34,0.7566977443238464,-0.5977784438541414,0.01085635504936492,0.011646802309223582,False,HRDetect_probability,PD31086a,S001146.l.r.m.c.lib.g2.k2.a.t,F713
35,0.6924574277667759,0.30753640246357317,0.001640261282681093,0.006715008147194073,False,HRDetect_probability,PD31087a,S001151.l.r.m.c.lib.g.k2.a.t,F1518
36,0.6815474061223002,-0.6792929079016469,0.007324115989723392,0.006152608478807818,False,HRDetect_probability,PD31088a,S001152.l.r.m.c.lib.g.k2.a.t,F1524
37,0.6501738133482672,-0.3014989310285972,0.0011652211363396717,0.004980566565999666,False,HRDetect_probability,PD31089a,S001164.l.r.m.c.lib.g.k2.a.t,F166
38,0.7309438225475835,-0.7233423755968705,0.012684222885267613,0.009336987300868817,False,HRDetect_probability,PD31090a,S001171.l.r.m.c.lib.g2.k2.a.t,F1519
39,0.6744563535551589,0.3255309498664021,0.001592745822980701,0.005829913480959579,False,HRDetect_probability,PD31092a,S001187.l.r.m.c.lib.g.k2.a.t,F154
40,0.7881615838241061,0.21175948379548892,0.0017754027745983676,0.015072944922266854,False,HRDetect_probability,PD31093a,S001188.l.r.m.c.lib.g.k2.a.t,F1521
41,0.6503133153325756,0.3496794466598314,0.001568581448323481,0.004984315646205686,False,HRDetect_probability,PD31094a,S001202.l.r.m.c.lib.g.k2.a.t,F2810
42,0.7499288386942001,0.24993888968107592,0.0017895796699094436,0.010996583377284328,False,HRDetect_probability,PD31097a,S001380.l.r.m.c.lib.g.k2.a.t,F740
43,0.45502450943352873,-0.45375969348274264,0.006739981674809843,0.012526693063811649,False,HRDetect_probability,PD31098a,S001381.l.r.m.c.lib.g.k2.a.t,F741
44,0.6873635602209643,0.31261896436725567,0.001625245482786501,0.006442481474459248,False,HRDetect_probability,PD31099a,S001385.l.r.m.c.lib.g.k2.a.t,F1546
45,0.6316746706643103,0.3683052407146957,0.0016044143138150405,0.004599128947170517,False,HRDetect_probability,PD31105a,S001485.l.r.m.c.lib.g.k2.a.t,F144
46,0.5476556728966526,0.4523389245453624,0.0030367260749883038,0.005757594613789192,False,HRDetect_probability,PD31106a,S001506.l.r.m.c.lib.g.k2.a.t,F761
47,0.5680414609285268,0.43189778424149017,0.002420480424348285,0.005041139241984807,False,HRDetect_probability,PD31107a,S001523.l.r.m.c.lib.g.k2.a.t,F2856
48,0.7249581622464814,-0.6891576811245879,0.01091985952658997,0.008863908294838246,False,HRDetect_probability,PD31108a,S001554.l.r.m.c.lib.g.k2.a.t,F763
49,0.6514953050632911,-0.636176699614911,0.005225826469068947,0.005016605556501138,False,HRDetect_probability,PD31109a,S001555.l.r.m.c.lib.g.k2.a.t,F766
50,0.6689617490726832,-0.5421940180904292,0.0042446095020738745,0.005603077940693272,False,HRDetect_probability,PD31111a,S002101.l.r.m.c.lib.g2.k2.a.t,F2871
51,0.7058664136776466,0.2941251320353694,0.001681922101497727,0.007515670753357461,False,HRDetect_probability,PD31112a,S002117.l.r.m2.c.lib.g.k2.a.t,F785
52,0.6187618514578206,0.37692134980282643,0.0016323921469295027,0.004469010867638402,False,HRDetect_probability,PD31113a,S002156.l.r.m.c.lib.g.k2.a.t,F1592
53,0.585262431423907,-0.45271757846097,0.0024529301149543354,0.004653268059759282,False,HRDetect_probability,PD31116a,S002286.l.r.m.c.lib.g.k2.a.t,F797
54,0.6082903556292043,-0.607219617861517,0.004214253915668595,0.004445676517434382,False,HRDetect_probability,PD31117a,S002296.l.r.m.c.lib.g.k2.a.t,F801
55,0.5236765447951776,-0.48701731988289004,0.004264028668255402,0.006957382807906308,False,HRDetect_probability,PD31120a,S002338.l.r.m.c.lib.g.k2.a.t,F205
56,0.4569617763210259,0.542901863696668,0.009489961495480505,0.012326157481331226,False,HRDetect_probability,PD31121a,S002368.l.r.m.c.lib.g2.k2.a.t,F807
57,0.8273344976516366,-0.8273080508275431,0.03682431027641174,0.0202672217339916,True,HRDetect_probability,PD31122a,S002370.l.r.m.c.lib.g.k2.a.t,F809
58,0.5872976281063746,-0.4645163599483366,0.0025641449646129056,0.004620581995270583,False,HRDetect_probability,PD31123a,S002385.l.r.m.c.lib.g.k2.a.t,F1624
59,0.7912139779232037,-0.7321331638563919,0.02175625396514673,0.015440684671986619,True,HRDetect_probability,PD31124a,S002402.l.r.m3.c.lib.g.k2.a.t,F813
60,0.7234892774866395,0.27645425779443156,0.001734541202612047,0.008751489429217434,False,HRDetect_probability,PD31125a,S002441.l.r.m.c.lib.g2.k2.a.t,F2921
61,0.42530281780693274,-0.41053084008179336,0.007059444527465384,0.015919130929259312,False,HRDetect_probability,PD31126a,S002452.l.r.m.c.lib.g.k2.a.t,F815
62,0.766505899747534,0.23348542681275497,0.0018016128114852394,0.01264353952877783,False,HRDetect_probability,PD31127a,S002493.l.r.m.c.lib.g.k2.a.t,F1644
63,0.6584522051063073,0.33784892441435166,0.0015358832711340968,0.005225659407491836,False,HRDetect_probability,PD31128a,S002518.l.r.m.c.lib.g.k2.a.t,F1641
64,0.7317204675669979,0.268190792382457,0.0017556839694366395,0.009400132400992689,False,HRDetect_probability,PD31129a,S002564.l.r.m.c.lib.g.k2.a.t,F2932
65,0.6993512054882665,0.30063621259217854,0.0016613770171196875,0.007111567553472042,False,HRDetect_probability,PD31130a,S002573.l.r.m.c.lib.g.k2.a.t,F1645
66,0.5022055814628054,-0.5004490325092673,0.005424960243922186,0.008359194934501261,False,HRDetect_probability,PD31133a,S002602.l.r.m.c.lib.g.k2.a.t,F2935
67,0.7056383760172636,-0.1742429602156107,0.00058910586973259,0.007501045622862702,False,HRDetect_probability,PD31134a,S002603.l.r.m.c.lib.g.k2.a.t,F2937
68,0.6045642382084372,0.3953099502518528,0.0017899265823944001,0.004455128422257697,False,HRDetect_probability,PD31135a,S002607.l.r.m.c.lib.g.k2.a.t,F1653
69,0.6430374794563939,0.3545595282417481,0.0015544850452015333,0.004806205847675387,False,HRDetect_probability,PD31136a,S002645.l.r.m.c.lib.g.k2.a.t,F2939
70,0.5035956521641213,-0.5016663071806372,0.005385000434281758,0.008259070464860917,False,HRDetect_probability,PD31137a,S002652.l.r.m.c.lib.g.k2.a.t,F243
71,0.5717131664965607,0.42789469528224233,0.002328510504990382,0.0049417438917534395,False,HRDetect_probability,PD31139a,S002687.l.r.m.c.lib.g.k2.a.t,F2948
72,0.5670844430738696,0.43276350881375636,0.0024435340354412413,0.00506853303836639,False,HRDetect_probability,PD31140a,S002706.l.r.m.c.lib.g.k2.a.t,F2952
73,0.6286125749961314,-0.6110484894265197,0.004376523963452524,0.004558149597706064,False,HRDetect_probability,PD31144a,S003021.l.r.m.c.lib.g.k2.a.t,F1690
74,0.6939297913553266,0.30606398530080836,0.0016447069449393762,0.006797025727995066,False,HRDetect_probability,PD31145a,S003078.l.r.m.c.lib.g.k2.a.t,F286
75,0.564170506760161,0.435367548227382,0.0025160139449236186,0.005155727628896633,False,HRDetect_probability,PD31146a,S003098.l.r.m.c.lib.g.k2.a.t,F288
76,0.5570992168052015,0.4428769183398086,0.0027236644360959968,0.005391021703225479,False,HRDetect_probability,PD31147a,S003106.l.r.m.c.lib.g.k2.a.t,F302
77,0.5065389053650072,-0.5049431908705553,0.005316143910928976,0.008051353401802493,False,HRDetect_probability,PD31148a,S003121.l.r.m.c.lib.g.k2.a.t,F267
78,0.7633074590710321,-0.35069691600658615,0.0039550567822712705,0.012311408088934602,False,HRDetect_probability,PD31150a,S003177.l.r.m.c.lib.g.k2.a.t,F259
79,0.5726459485810261,0.4272475802958019,0.0023101774148723284,0.004917934392415586,False,HRDetect_probability,PD31151a,S003303.l.r.m.c.lib.g.k2.a.t,F904
80,0.4337279477320807,-0.4333994848564644,0.007347531967502311,0.01489726605460752,False,HRDetect_probability,PD31152a,S003304.l.r.m.c.lib.g.k2.a.t,F1728
81,0.6413275723246793,-0.6309521489120125,0.004884723178659393,0.004769504707532448,False,HRDetect_probability,PD31153a,S003325.l.r.m.c.lib.g.k2.a.t,F905
82,0.73886525543152,0.26103810519649395,0.0017715773817857773,0.010000034349937709,False,HRDetect_probability,PD31155a,S004227.l.r.m.c.lib.g.k2.a.t,F2970
83,0.506502510441693,-0.48661304048782006,0.004938760937914505,0.008053886428936044,False,HRDetect_probability,PD31156a,S004241.l.r.m.c.lib.g.k2.a.t,F238
84,0.43082749502530115,-0.40521483489030674,0.006576942460342679,0.015243677347351433,False,HRDetect_probability,PD31157a,S004264.l.r.m.c.lib.g.k2.a.t,F1803
85,0.6135794695789588,0.3863625117381212,0.0017071588771399122,0.0044482631424188675,False,HRDetect_probability,PD31158a,S004321.l.r.m.c.lib.g.k2.a.t,F1807
86,0.5766961997085731,0.4033664185823439,0.002018296128257348,0.0048213244082379305,False,HRDetect_probability,PD31159a,S004350.l.r.m.c.lib.g.k2.a.t,F999
87,0.7659302603167331,-0.7400639251148,0.018011577682032275,0.012583257447590958,True,HRDetect_probability,PD31160a,S004386.l.r.m.c.lib.g.k2.a.t,F3111
88,0.6477435937138115,0.35105534393155147,0.0015594995559202536,0.004917350989313874,False,HRDetect_probability,PD31161a,S004409.l.r.m.c.lib.g.k2.a.t,F1808
89,0.5340961865171402,0.4474057656530538,0.003300641360044156,0.006388620931959278,False,HRDetect_probability,PD31163a,S004450.l.r.m.c.lib.g.k2.a.t,F3114
90,0.8040542984179504,-0.8030362726835903,0.029007771745710967,0.017056122659019814,True,HRDetect_probability,PD31164a,S004481.l.r.m.c.lib.g.k2.a.t,F3116
91,0.4072137133417667,0.5927128902940783,0.01697325455310694,0.018274087941039175,False,HRDetect_probability,PD31165a,S004511.l.r.m.c.lib.g.k2.a.t,F446
92,0.5194577902818582,0.4803084476664058,0.004299162453347159,0.007208392450059631,False,HRDetect_probability,PD31166a,S004512.l.r.m.c.lib.g.k2.a.t,F447
93,0.5704304794578735,0.4292002726997065,0.0023588749650442806,0.004975438558855078,False,HRDetect_probability,PD31167a,S004528.l.r.m.c.lib.g.k2.a.t,F3120
94,0.6545538281100926,0.3454326561650285,0.001568004374820015,0.005104512022619952,False,HRDetect_probability,PD31169a,S004575.l.r.m.c.lib.g.k2.a.t,F1012
95,0.4712170830686329,-0.45830145250739623,0.005978721622588507,0.010927995478269802,False,HRDetect_probability,PD31170a,S004648.l.r.m.c.lib.g.k2.a.t,F1828
96,0.5498791376680318,0.4500758413729312,0.002957989626688103,0.005665897768063834,False,HRDetect_probability,PD31171a,S004671.l.r.m.c.lib.g.k2.a.t,F1015
97,0.5360747297256674,-0.5346165461102936,0.004638282093248928,0.00628885398604106,False,HRDetect_probability,PD31172a,S004674.l.r.m.c.lib.g.k2.a.t,F1825
98,0.5328762292699533,0.20128441755343973,0.0006747150188063147,0.006451446209194829,False,HRDetect_probability,PD31173a,S004681.l.r.m.c.lib.g.k2.a.t,F3131
99,0.6087491963795068,-0.21694625743899776,0.0005378760842023227,0.004445157064243215,False,HRDetect_probability,PD31174a,S004703.l.r.m.c.lib.g.k2.a.t,F1833
100,0.6338959407601801,0.36608794228031394,0.0015968657563692299,0.00463279450077612,False,HRDetect_probability,PD31175a,S004724.l.r.m.c.lib.g.k2.a.t,F460
101,0.6499126211564044,0.3499342577137666,0.0015674517398684773,0.004973582218132128,False,HRDetect_probability,PD31176a,S004726.l.r.m.c.lib.g.k2.a.t,F431
102,0.7146965834131678,0.16383499570915827,0.0005637220255346741,0.008108836075582562,False,HRDetect_probability,PD31177a,S004739.l.r.m.c.lib.g.k2.a.t,F3135
103,0.5736763029247406,0.42632002468063346,0.0022880564402261334,0.004892313207830325,False,HRDetect_probability,PD31178a,S004758.l.r.m.c.lib.g.k2.a.t,F1839
104,0.7270810041328198,0.2461362724367172,0.0014193419305437466,0.009028935782910016,False,HRDetect_probability,PD31179a,S004771.l.r.m.c.lib.g.k2.a.t,F3139
105,0.6664715145529019,-0.12102105411720487,0.00020780231243433428,0.005506946329716071,False,HRDetect_probability,PD31181a,S004819.l.r.m.c.lib.g.k2.a.t,F3134
106,0.6421874866766939,0.3578066185409621,0.0015769389571054077,0.004787716441853992,False,HRDetect_probability,PD35926a,S000002.l.r.m.c.lib.g.k2.a.t,F2621
107,0.4873342565415265,-0.4872995540862372,0.005866296654882212,0.009511514584284338,False,HRDetect_probability,PD35927a,S000003.l.r.m2.c.lib.g.k2.a.t,F2632
108,0.839117317706995,0.019389426893131945,2.2066708253068147e-05,0.022031116373966843,False,HRDetect_probability,PD35928a,S000012.l.r.m.c.lib.g.k2.a.t,F2623
109,0.7342910393406015,0.2657045737395586,0.0017628818336102112,0.009612020441731234,False,HRDetect_probability,PD35929a,S000039.l.r.m.c.lib.g.k2.a.t,F2636
110,0.7058055937277261,0.2940617019421109,0.0016803102112862378,0.007511766669832635,False,HRDetect_probability,PD35930a,S000049.l.r.m.c.lib.g.k2.a.t,F2637
111,0.5175370917477342,-0.42975160792069733,0.003499029829989821,0.007326628834428517,False,HRDetect_probability,PD35931a,S000054.l.r.m.c.lib.g.k2.a.t,F2639
112,0.7739853979668988,0.22597451281457714,0.0017977346105562324,0.013447027820012083,False,HRDetect_probability,PD35932a,S000185.l.r.m3.c.lib.g.k2.a.t,F575
113,0.6682565105767448,0.3317134198021462,0.0015808184648827665,0.005575430813894012,False,HRDetect_probability,PD35933a,S000186.l.r.m3.c.lib.g.k2.a.t,F576
114,0.440554977532759,0.02911233460123297,3.133725753069172e-05,0.014104178410974173,False,HRDetect_probability,PD35934a,S000193.l.r.m3.c.lib.g.k2.a.t,F577
115,0.5394101983988899,0.4605400198000891,0.003352079407878015,0.006126613631067756,False,HRDetect_probability,PD35935a,S000200.l.r.m2.c.lib.g.k2.a.t,F6
116,0.4792504430844361,-0.4737504031175503,0.005954335705072768,0.010200176762520545,False,HRDetect_probability,PD35936a,S000204.l.r.m2.c.lib.g.k2.a.t,F1405
117,0.3604950360329903,-0.35607027642087513,0.008629324623647622,0.025372402672177212,False,HRDetect_probability,PD35937a,S000209.l.r.m2.c.lib.g.k2.a.t,F578
118,0.6156201984457885,0.3842439564469825,0.0016907932553844836,0.004454281463154804,False,HRDetect_probability,PD35938a,S000213.l.r.m2.c.lib.g.k2.a.t,F1408
119,0.42037884710112894,0.579616732693334,0.01463800603417064,0.016538408783315497,False,HRDetect_probability,PD35939a,S000215.l.r.m2.c.lib.g.k2.a.t,F1
120,0.5135707037806092,-0.5097065159097458,0.005094014822766869,0.007578632856081305,False,HRDetect_probability,PD35940a,S000216.l.r.m2.c.lib.g.k2.a.t,F15
121,0.48537466429614556,0.5145721314362603,0.006655533470935212,0.009674424967245122,False,HRDetect_probability,PD35941a,S000219.l.r.m2.c.lib.g.k2.a.t,F579
122,0.517220437151297,-0.5149532915913854,0.005037714558308112,0.00734635956927027,False,HRDetect_probability,PD35943a,S000443.l.r.m3.c.lib.g.k2.a.t,F2705
123,0.6075225173138703,-0.5854688289753063,0.0039188034748438814,0.004446861905901566,False,HRDetect_probability,PD35944a,S000439.l.r.m3.c.lib.g.k2.a.t,F2707
124,0.7271209353881083,0.27270806574411566,0.0017429510427793718,0.009032068981628937,False,HRDetect_probability,PD35945a,S000453.l.r.m3.c.lib.g.k2.a.t,F2710
125,0.6098602765684908,0.3899153234017392,0.0017372096278650934,0.004444484639565426,False,HRDetect_probability,PD35946a,S000488.l.r.m2.c.lib.g.k2.a.t,F2712
126,0.4306384269411371,-0.42657053325585575,0.0072996763062269324,0.015266454462042563,False,HRDetect_probability,PD35948a,S000506.l.r.m2.c.lib.g.k2.a.t,F620
127,0.42420424291260095,-0.36464128390530426,0.005618834805237929,0.016055886029595283,False,HRDetect_probability,PD35951a,S000712.l.r.m3.c.lib.g.k2.a.t,F646
128,0.735928607020411,0.26406866779011007,0.0017666020861953806,0.009749315285282698,False,HRDetect_probability,PD35953a,S000728.l.r.m3.c.lib.g.k2.a.t,F1450
129,0.876111163406397,0.12387140261251595,0.0011663974932323486,0.02817472400673611,False,HRDetect_probability,PD35954a,S000751.l.r.m2.c.lib.g.k2.a.t,F650
130,0.5202413103638363,0.4797551736823358,0.0042605785845499,0.007160870814332697,False,HRDetect_probability,PD35955a,S000761.l.r.m2.c.lib.g.k2.a.t,F1463
131,0.6356250614320763,0.3542855471129407,0.001504848290640001,0.004661293575324075,False,HRDetect_probability,PD35956a,S000775.l.r.m2.c.lib.g.k2.a.t,F80
132,0.8384544391700943,0.16150919901852367,0.0015237097055961404,0.0219294091654621,False,HRDetect_probability,PD35957a,S000777.l.r.m2.c.lib.g.k2.a.t,F654
133,0.7387336897889795,0.26125828983210153,0.0017725113513524721,0.009988677949799699,False,HRDetect_probability,PD35958a,S000779.l.r.m2.c.lib.g.k2.a.t,F1471
134,0.6648209583690202,0.31771038743894375,0.0014160104281484695,0.005445523033136886,False,HRDetect_probability,PD35959a,S001227.l.r.m2.c.lib.g.k2.a.t,F2808
135,0.8479937845326986,-0.08760585740661453,0.00048027211544216636,0.02342147519748157,False,HRDetect_probability,PD35960a,S001239.l.r.m2.c.lib.g.k2.a.t,F1532
136,0.5737061517936483,-0.5708907266947497,0.004102377827840002,0.004891581595506812,False,HRDetect_probability,PD35961a,S001241.l.r.m2.c.lib.g.k2.a.t,F107
137,0.5721994017978264,0.4277966938689326,0.0023215060306787773,0.004929259739801425,False,HRDetect_probability,PD35962a,S001248.l.r.m2.c.lib.g.k2.a.t,F2815
138,0.6004231149748188,0.3960686228472212,0.001805527900267027,0.004476567358134807,False,HRDetect_probability,PD35963a,S001252.l.r.m2.c.lib.g.k2.a.t,F59
139,0.5481816425997741,0.34118689839677896,0.0017210014215016647,0.005735603695441354,False,HRDetect_probability,PD35964a,S001262.l.r.m2.c.lib.g.k2.a.t,F2814
140,0.6649620434457492,-0.35219848827841815,0.0017417906280523213,0.005450701854981793,False,HRDetect_probability,PD35965a,S001268.l.r.m2.c.lib.g.k2.a.t,F730
141,0.5179391412960059,-0.5107136420950801,0.00492452064413051,0.00730167412321105,False,HRDetect_probability,PD35966a,S001275.l.r.m2.c.lib.g.k2.a.t,F2818
142,0.5935057052896766,-0.5907872732235367,0.004072899555258554,0.004538053234240279,False,HRDetect_probability,PD35967a,S001287.l.r.m2.c.lib.g.k2.a.t,F732
143,0.6056966552683943,0.3931699612393107,0.0017690525677445976,0.004451270089232193,False,HRDetect_probability,PD35968a,S001343.l.r.m2.c.lib.g.k2.a.t,F158
144,0.6542344756920474,0.3457597200252426,0.0015680299715334894,0.005095039773857472,False,HRDetect_probability,PD35972a,S002357.l.r.m.c.lib.g.k2.a.t,F806
145,0.5318914738326828,0.44905617489879124,0.0033852875340040843,0.006502887749150199,False,HRDetect_probability,PD35975a,S002797.l.r.m2.c.lib.g.k2.a.t,F848
146,0.4562465600284152,-0.4426232074814932,0.006346663239813073,0.01239989953070205,False,HRDetect_probability,PD35977a,S003183.l.r.m2.c.lib.g.k2.a.t,F893
147,0.5114396102971728,-0.3698294757897298,0.0027320032787597533,0.007718392819441176,False,HRDetect_probability,PD35978a,S003256.l.r.m.c.lib.g.k2.a.t,F3019
148,0.49318264987841404,0.506795095817836,0.006025224595921022,0.009040635255341883,False,HRDetect_probability,PD35979a,S003260.l.r.m2.c.lib.g.k2.a.t,F333
149,0.6187286929274969,0.3812517858212041,0.001670044944441681,0.004468820812752033,False,HRDetect_probability,PD35980a,S003274.l.r.m.c.lib.g.k2.a.t,F3023
150,0.4423113031330569,-0.4150324261816167,0.006276613524456114,0.013905207786963001,False,HRDetect_probability,PD35981a,S003386.l.r.m.c.lib.g.k2.a.t,F916
151,0.5039303151603671,0.49606765629095784,0.005249979071816727,0.008235158971055874,False,HRDetect_probability,PD35984a,S003524.l.r.m.c.lib.g.k2.a.t,F1744
152,0.6389686039191534,0.3610119977460535,0.0015831071740051415,0.004722093649730514,False,HRDetect_probability,PD35985a,S003531.l.r.m.c.lib.g.k2.a.t,F2959
153,0.6643059951663868,0.3356607620391072,0.0015750243455107257,0.00542673362208442,False,HRDetect_probability,PD35986a,S003547.l.r.m.c.lib.g.k2.a.t,F1721
154,0.6415408413193577,0.35845398471747225,0.0015780643475057092,0.004773975148982301,False,HRDetect_probability,PD35987a,S003573.l.r.m.c.lib.g.k2.a.t,F2960
155,0.6877098877952551,-0.5911331273325231,0.005827533809621428,0.006460458492188078,False,HRDetect_probability,PD35988a,S003582.l.r.m.c.lib.g.k2.a.t,F318
156,0.7210936047832142,0.2788705964839788,0.0017280155477963444,0.008571247515717098,False,HRDetect_probability,PD35990a,S003634.l.r.m.c.lib.g.k2.a.t,F1755
157,0.5000139039947694,-0.3500841273190254,0.002706585495000381,0.008519692445112243,False,HRDetect_probability,PD35991a,S003641.l.r.m.c.lib.g.k2.a.t,F3042
158,0.7140522802138616,0.2859402788903034,0.0017074315261688107,0.008063784974284463,False,HRDetect_probability,PD35992a,S003742.l.r.m.c.lib.g.k2.a.t,F3056
159,0.7003804039338142,0.2987631075626648,0.0016552362850738057,0.007173508191660438,False,HRDetect_probability,PD35993a,S003756.l.r.m.c.lib.g.k2.a.t,F1769
160,0.7712435303455067,-0.7693122636683011,0.020360398006403626,0.013148121804368924,True,HRDetect_probability,PD35994a,S003758.l.r.m.c.lib.g.k2.a.t,F2963
161,0.5668167632579093,0.43316449208098673,0.0024518565027115444,0.005076305164136831,False,HRDetect_probability,PD35995a,S003781.l.r.m.c.lib.g.k2.a.t,F3067
162,0.7541134839023602,0.24585461019609278,0.001795741704879906,0.011394929583298765,False,HRDetect_probability,PD35996a,S003784.l.r.m.c.lib.g.k2.a.t,F953
163,0.5425683209192623,-0.541495189571628,0.004521813796848159,0.005979882348355904,False,HRDetect_probability,PD35997a,S003799.l.r.m.c.lib.g.k2.a.t,F1770
164,0.7094662053033883,-0.6921908833045995,0.009611669510598771,0.007751167031378719,False,HRDetect_probability,PD35998a,S003808.l.r.m.c.lib.g.k2.a.t,F1772
165,0.6537254024696948,0.34625879867370823,0.0015678960547963836,0.0050800817955694785,False,HRDetect_probability,PD35999a,S003816.l.r.m.c.lib.g.k2.a.t,F1774
166,0.5944622493945771,0.40521402138084983,0.0019116277132104334,0.004527637265627061,False,HRDetect_probability,PD36000a,S003817.l.r.m.c.lib.g.k2.a.t,F1773
167,0.594207713575298,-0.5915754669677834,0.004076778321527808,0.0045303489776600606,False,HRDetect_probability,PD36001a,S003880.l.r.m.c.lib.g.k2.a.t,F962
168,0.4243448063893668,-0.41008500061169306,0.007098589973236952,0.016038342917214843,False,HRDetect_probability,PD36002a,S003935.l.r.m.c.lib.g.k2.a.t,F3076
169,0.6618482059448416,0.28138824190153844,0.0010888915620707838,0.0053395087000058655,False,HRDetect_probability,PD36003a,S003938.l.r.m.c.lib.g.k2.a.t,F3079
170,0.7517347042030538,0.2482351331997522,0.0017932470461643534,0.011167046206232722,False,HRDetect_probability,PD36004a,S003967.l.r.m.c.lib.g.k2.a.t,F369
171,0.504053926208332,-0.5038460204792408,0.00541001765529643,0.00822634603938453,False,HRDetect_probability,PD36005a,S003968.l.r.m.c.lib.g.k2.a.t,F382
172,0.6416162613246245,0.35835741122358755,0.0015777438977993127,0.004775563374104634,False,HRDetect_probability,PD36006a,S003969.l.r.m.c.lib.g.k2.a.t,F965
173,0.9592929034031639,0.04064007200657216,0.00020938919077487876,0.045343821489586565,False,HRDetect_probability,PD36007a,S003970.l.r.m.c.lib.g.k2.a.t,F1784
174,0.4249266635253413,-0.4088304811056063,0.007022307404974589,0.015965864951716167,False,HRDetect_probability,PD36008a,S003981.l.r.m.c.lib.g.k2.a.t,F1785
175,0.4885967290869308,-0.48820257600390593,0.005822713599638362,0.009407924366926862,False,HRDetect_probability,PD36009a,S004002.l.r.m.c.lib.g.k2.a.t,F3087
176,0.6425260838958026,0.35738972203827646,0.001575690691368865,0.004795023637777822,False,HRDetect_probability,PD36010a,S004021.l.r.m.c.lib.g.k2.a.t,F379
177,0.7121905371602234,-0.4099825321758684,0.003453251561149262,0.007935173675023888,False,HRDetect_probability,PD36011a,S004022.l.r.m.c.lib.g.k2.a.t,F384
178,0.47339168385587826,0.5264988152569208,0.00774193644741105,0.010726701669319803,False,HRDetect_probability,PD36012a,S004029.l.r.m.c.lib.g.k2.a.t,F1788
179,0.6498645756631206,0.3501276201251434,0.001568776659791213,0.004972302455508847,False,HRDetect_probability,PD36013a,S004048.l.r.m.c.lib.g.k2.a.t,F977
180,0.5886503830590817,0.4101970705059953,0.001990702781136433,0.00460039439378209,False,HRDetect_probability,PD36014a,S004057.l.r.m2.c.lib.g.k2.a.t,F978
181,0.555040335478233,-0.23331782291908493,0.0007665393238723486,0.005465839079293114,False,HRDetect_probability,PD36015a,S004063.l.r.m2.c.lib.g.k2.a.t,F385
182,0.6922929329181138,0.3000387940915842,0.0015591205049473036,0.0067059353778453415,False,HRDetect_probability,PD36016a,S004073.l.r.m2.c.lib.g.k2.a.t,F1791
183,0.5877182171861678,0.4122418016253442,0.0020166766918736077,0.004614173824280155,False,HRDetect_probability,PD36017a,S004126.l.r.m3.c.lib.g.k2.a.t,F1795
184,0.4943886471512596,-0.4930293815694248,0.005641834448326792,0.00894639055198503,False,HRDetect_probability,PD36019a,S004134.l.r.m2.c.lib.g.k2.a.t,F983
185,0.7492313126079109,0.14383866797563216,0.0005891046929770287,0.010931327172068652,False,HRDetect_probability,PD36021a,S004151.l.r.m2.c.lib.g.k2.a.t,F986
