outcome,iteration,N,genes,beta,abs_t,mean_matching_distance,max_matching_distance
HRDetect_probability,1101,225,C2orf54;AX747754;HES2;TRPC1;ZNF208;TCRBV13S1;AX746653;AX747215;HMGN3-AS1,-0.12636456754009487,1.5640521024641267,0.039643465169071974,0.1547457450770316
HRDetect_probability,1102,225,HW120450;LOC100335030;KCND3;PDE3A;HIST1H4I;LOC100133669;MADCAM1;RP11-231I16.1;GLUD2,-0.1567852507454491,1.6091754895152155,0.034281087754947995,0.053570365505375056
HRDetect_probability,1103,225,JN111512;ZC3H12B;GFRA2;VSIG10L;BC043188;SIRPG;LOC100134868;DISC2;LNP1,0.14455552356498025,1.6372934926396163,0.050660732310322656,0.1965184464180849
HRDetect_probability,1104,225,GRB14;WNT9B;LINC00865;TOX2;TIMD4;FRMD3;SKIDA1;AX746484;CHIC1,0.2565262518389252,3.63695997722968,0.04904201610335314,0.18447861097858995
HRDetect_probability,1105,225,AK310094;LOXHD1;BC032899;NFKBID;TNNC1;OTX1;AB074162;AX748196;PTPRO,0.27354183886536604,3.4314298401350545,0.05926534160971711,0.17982915910687436
HRDetect_probability,1106,225,SPIB;LOC283693;AC009501.4;PDE3A;HOXB-AS3;RNF150;AX747178;AX748336;PSTK,0.0669680224268927,0.7807366390097371,0.0431250655582468,0.0981161585665981
HRDetect_probability,1107,225,SERPINA5;AK092965;C11orf91;ERCC6L;LINC00861;AK027190;RBSG1;AK127919;SSR4P1,0.37991248020067975,4.964718276212144,0.04620590149056544,0.17890039560406354
HRDetect_probability,1108,225,MIR4754;LINC00671;MYRF;CDH23;TNNC2;GBP1P1;AX747977;AX747865;PLB1,0.14864438682146464,1.8813382279659359,0.06136315697113716,0.20410392904676464
HRDetect_probability,1109,225,NMU;AK055254;LINC00861;ABLIM2;ATP5EP2;BC014312;MTRNR2L3;BC136808;CNTNAP1,0.02046804878388443,0.24255557970275873,0.04326162609288547,0.18261104896095331
HRDetect_probability,1110,225,MIR6821;LINC00574;RYR1;RHEBL1;FCRL3;CYS1;SPATA1;DQ577714;WDR78,0.1595647175665665,1.9037105903488,0.042628858876902986,0.1315027366072343
HRDetect_probability,1111,225,LRG1;MPP4;DQ580140;RPL23P8;GIPC2;POLR2J2;EFHB;FAM186B;LINC01094,-0.19034772625751686,2.1107472934315608,0.0532643223816974,0.11637725217343432
HRDetect_probability,1112,225,MIR6807;AX747400;TBX21;BC019880;CLDN14;GBP1P1;BC035411;MPL;TRAF3IP2-AS1,0.2086959196612841,2.6046496483148167,0.05065743894949755,0.16990410882170634
HRDetect_probability,1113,225,PYDC1;EPHA1-AS1;CHL1;AK311380;MCOLN3;RASAL1;YWHAEP7;AX748420;C1orf213,0.11722806824822868,1.4551429067576196,0.052625967273377414,0.1728599171408342
HRDetect_probability,1114,225,AGT;C22orf15;METTL7B;AK308561;C11orf91;WFDC1;AK056982;PRKAR2A-AS1;RELL2,0.14563742820867415,1.7040215504459624,0.06674030634142344,0.1934025824614624
HRDetect_probability,1115,225,SNORD16;WDR63;CNTNAP3;NFKBID;KIAA1644;PPP1R3C;SLC16A12;EGFEM1P;DNASE1,-0.12362230634314032,1.443563344946275,0.0586858154608447,0.16255722915824328
HRDetect_probability,1116,225,MIR4754;PGAM4;BCL2L10;SUCNR1;ABO;LAMA3;AK056982;AX747392;LOC100294362,0.059341723608307716,0.6884375089433394,0.043354933667657185,0.16212421790477308
HRDetect_probability,1117,225,AB306139;UBQLNL;RN7SL1;POLQ;JQ778266;LIPE;AQPEP;BC035400;KRBA2,-0.045774197148427585,0.605396125355603,0.048860757717349816,0.1671264783620955
HRDetect_probability,1118,225,MPV17L;AX746620;CXCL3;PDE6B;HOXB-AS3;PAQR6;AX748308;FAM87B;BDNF-AS,-0.13681771142016105,1.6715891952117914,0.040197454601740595,0.0837778528216763
HRDetect_probability,1119,225,TCRBV22S1A2N1T;FAM87B;TCF15;FAM212B;FCRL3;EFNB3;EFHB;AK123421;GPRIN3,-0.04727112547652321,0.5956458889653529,0.043550397202689335,0.15139666239818372
HRDetect_probability,1120,225,FMO5;AK055582;LY6H;PDE2A;GPR25;COL4A5;AK075019;FDPSP2;GBAP1,-0.23625257221208804,3.010939229549308,0.043834454951459184,0.13224905547316046
HRDetect_probability,1121,225,SCARNA16;AX747392;MYRF;BC031638;HIST1H3C;CNTN1;HNRNPCL1;CFL1P1;SBF2-AS1,0.17593224459367002,2.2858238616954516,0.04421100505222283,0.123591571769689
HRDetect_probability,1122,225,AY006263;SH3GL1P1;TMEM130;IGDCC4;CHAD;TNFRSF6B;AB209185;ZNF99;ARL11,0.040135985370340826,0.5110625683760274,0.054403414408371854,0.15959102989386342
HRDetect_probability,1123,225,AGT;FSCN3;LINC00173;AF289551;PCDHGA2;FAM189A2;TAS2R4;ENTPD1-AS1;LOC728752,0.06876887339996643,0.9103194918819674,0.06257314628015814,0.21028393521954086
HRDetect_probability,1124,225,Z75946;BC035094;BC032899;LRRC6;TCR-alpha;APLP1;BC020917;AX747952;GPR35,0.17313794903370366,2.0874869804868794,0.05744348470931312,0.18979655064091364
HRDetect_probability,1125,225,SNORA27;C21orf62;MCOLN3;PDE6G;APOBEC3B-AS1;BAI2;THRB-AS1;RPL13AP3;KCNK13,0.19408778249950065,2.2357388626662678,0.044230944331749636,0.16387900163170063
HRDetect_probability,1126,225,U73752;BC069694;FASLG;ITPRIPL1;AOC1;NME1-NME2;RP11-135J2.4;RP11-677M14.7;RFX2,0.10610488008667286,1.3093792516262572,0.06260970708219905,0.1730992237874412
HRDetect_probability,1127,225,AK301274;BC043227;M1AP;TBX6;AK000470;SLCO4A1;SKIDA1;TECTA;GDPD1,0.11548299779422731,1.3322781545269267,0.05084727874628346,0.17445059461178689
HRDetect_probability,1128,225,EPYC;LOC100506023;RIPPLY3;CLIC5;M1AP;TNNI2;TEX21P;KATNBL1P6;THAP10,0.12708506072091233,1.5551801673045826,0.053322408489848455,0.1427432261651911
HRDetect_probability,1129,225,AP000688.8;BC041007;BC021296;TRIM6;ERICH2;SLC15A2;BC094873;AX747865;ZFP28,-0.08709637733760964,1.0759965876211697,0.05598841517559991,0.16794944212933846
HRDetect_probability,1130,225,Mir_548;BC035400;KLHDC8A;KATNAL2;HP08777;GBP1P1;ZNF728;CDHR4;CCDC163P,0.17900386363651563,2.1927923881954396,0.05456325252418106,0.17847407417558162
HRDetect_probability,1131,225,SNORA43;AK055254;TBX21;DQ598567;CLDN14;C3orf55;BC036617;AC098823.3;ACVR2B,-0.011901656608571886,0.13653010376085487,0.033076451009595456,0.07186489702521993
HRDetect_probability,1132,225,FZD9;RSPH4A;APOBEC3B-AS1;GRAMD1C;C3orf83;MAOA;BC020917;AX748190;CCDC102B,-0.04915007245732142,0.5076565989227829,0.0678188445997214,0.20504003096139434
HRDetect_probability,1133,225,PEG3;DQ596527;SULT1C4;ATG9B;HIST1H4D;MGAT3;TEX21P;RSPH4A;BDNF-AS,0.040726022939508874,0.5782482515272515,0.06872050524457146,0.20410776432094058
HRDetect_probability,1134,225,FZD9;AX746765;ABCA17P;ABLIM2;KF274579;TESC;AL360183;PGAM4;ARL17A,0.08885617990447693,1.2018296812461648,0.05599120269983894,0.16852351253264514
HRDetect_probability,1135,225,MIR4664;SRRM5;TMEM59L;NTNG2;SLC16A9;TCRBV14S1;AX747977;SLC3A1;AK025726,-0.03641106923629443,0.423120972663988,0.06725894701722263,0.19589227174527477
HRDetect_probability,1136,225,DUSP9;PRICKLE2-AS3;EPHA3;SLC47A1;EFCC1;OTX1;RAB40A;AX747215;SRGAP3,-0.09484855976441299,1.0946927866856035,0.05127007042035144,0.16180106033356945
HRDetect_probability,1137,225,L13711;BC136808;OXT;ST6GALNAC3;FAM129C;RASGRF1;GTSF1L;BC034424;MAP3K14-AS1,0.07046159369995876,0.9384802765444524,0.06272651840554609,0.19676339331894746
HRDetect_probability,1138,225,RASSF10;MTRNR2L7;EFCC1;SLC6A12;ABCA17P;LOC113230;HAVCR1P1;BC035094;ZNF493,-0.1456896077806281,1.72448968556678,0.06075433902262009,0.19625008045308454
HRDetect_probability,1139,225,SCGB2A1;TTLL13;CD300E;FAM149A;HIST1H2AH;RPL17-C18orf32;SLCO1C1;FSCN3;VILL,0.06861720171528606,0.807363856048202,0.05716522719782607,0.1955289264800642
HRDetect_probability,1140,225,CEACAM6;TMCC1-AS1;CITED1;IGDCC4;HIST1H4J;MAOA;FAS-AS1;AX748181;DNHD1,-0.11953782823517152,1.558548029260088,0.05492479543085422,0.16112580067202115
HRDetect_probability,1141,225,L13714;BC036361;VWDE;CHN2;TCR-alpha;HSH2D;NXF3;FSCN3;YY2,0.03849057166068254,0.48958416857169174,0.05612236543928849,0.1955289264800642
HRDetect_probability,1142,225,ACKR2;AX747652;PROX1;CCSER1;OR2A7;PPP1R3C;MS4A6E;AK124973;CALML4,-0.14693456708127714,1.6573618197595323,0.05601008200920046,0.14510766059005656
HRDetect_probability,1143,225,CXCL1;LOXHD1;GPR18;AGMAT;FAM178B;RNF128;HAVCR1P1;AK127179;C18orf54,0.14465575068652092,1.7888738395577537,0.05632334733714111,0.14458222965343587
HRDetect_probability,1144,225,BARX1;FSCN3;NGF;F2RL3;TCF15;CCL4L1;RPL29P2;AX747516;AK097288,0.013179304275563627,0.17529780159927716,0.06282912738917609,0.21028393521954086
HRDetect_probability,1145,225,CNTFR;PRKAR2A-AS1;HIST1H2BL;RNF207;HRK;CORIN;CAGE1;RPL13AP3;KIAA1958,0.09108251079510588,1.0968219794929748,0.06103751279374492,0.19567891462720066
HRDetect_probability,1146,225,GSTM1;AX748239;ADCY5;AK124287;TCF15;MIR4458HG;AQPEP;BC006461;CEP112,-0.08344391494979565,1.1118473002563038,0.039530575106657424,0.11581408941487735
HRDetect_probability,1147,225,GPT;LOC283693;SLC16A9;TENM4;UPK3B;ANGPT1;BC040733;FSD2;SLC16A6,0.02862812766379315,0.35498216363375606,0.040217977811655134,0.055479765529180325
HRDetect_probability,1148,225,VSTM2L;WNT9B;SLC16A9;AK308561;KCNK3;FAM222A;SPATA1;AK054972;LOC554206,-0.27869509637386736,3.3180604401707923,0.06418854151613576,0.18447861097858995
HRDetect_probability,1149,225,L13714;LOXHD1;LINC00578;BC018768;TCRBV11S1A1T;TMEM200C;BC029255;AK093551;CCDC102B,-0.027498197876836553,0.32651384629817065,0.05378206565373055,0.13576926856983687
HRDetect_probability,1150,225,TFAP2B;DQ588536;C1QTNF4;RBM12B-AS1;CPS1;M34430;AK309476;EPHA1-AS1;CNTNAP1,-0.05535559996716523,0.6269088741784425,0.06847299031131125,0.2110956106907014
HRDetect_probability,1151,225,MS4A1;MGC13053;BTLA;RPSAP9;TMEM171;PART1;BC029255;AX746765;CTC-338M12.4,0.20690821266044482,2.8366477469136835,0.04625120576224465,0.1543385886597597
HRDetect_probability,1152,225,MIR8072;AX748420;MCOLN3;SUCNR1;JQ778266;FAM83B;AQPEP;AK128739;ZNF345,0.17081720295215724,2.282478912805908,0.046501840530633914,0.1805167239256623
HRDetect_probability,1153,225,ZIC1;AX747865;GPR55;CEACAM21;DLX4;RPL17-C18orf32;AF306347;TMCC1-AS1;CASS4,0.207231801629414,2.4069303509874507,0.064608029448524,0.18199503301903236
HRDetect_probability,1154,225,CXCR2P1;BC033560;USP32P1;RPLP0P2;TUBBP5;NGEF;CPNE9;C9orf169;AK096662,0.06897836369845811,0.7911383714138163,0.0698390701944056,0.20113578631094073
HRDetect_probability,1155,225,SCARNA16;GNG12-AS1;MGC70870;FAM212B;S100A12;NME1-NME2;BC041890;AX746991;DENND5B,-0.18890485386185069,2.4849192780394427,0.06358862719532864,0.1918106361010153
HRDetect_probability,1156,225,CNTFR;GSN-AS1;APOBEC3B-AS1;EME1;EU599571;KLHDC9;AX747178;RPL13AP3;ZNF674-AS1,0.22927328046932086,3.1112382598662625,0.04742779239988732,0.16387900163170063
HRDetect_probability,1157,225,TFAP2B;AC005594.3;GFRA2;GPER1;CD164L2;GPR27;DNAJC25-GNG10;LOC100996455;GATSL2,-0.11393867145278115,1.4300773102005515,0.054151261588977616,0.1576377689399075
HRDetect_probability,1158,225,MUC5B;FSCN3;MYO3B;SPATA17;BCL2L10;TCRBV13S1;CASP12;C9orf169;SIGLEC7,0.13857829573738625,1.4986116145976125,0.06662757860295221,0.21028393521954086
HRDetect_probability,1159,225,SNORD10;CFL1P1;PROX1;ZNF667;HOXA6;AF131837;SNORA39;AX746484;DGKE,0.12068449371077937,1.6319863840533781,0.04260688454855552,0.13827235907297225
HRDetect_probability,1160,225,C2orf54;AX748336;LYPD6;PGBD1;FAM201A;IL1R2;TMC1;AK294189;EPOR,0.18668285261868123,2.3577381268964217,0.0538213540022053,0.1507045797082139
HRDetect_probability,1161,225,NCMAP;SPAG5-AS1;TMEM110-MUSTN1;EGFL8;PITX2;CTLA4;AICDA;C22orf15;AK9,0.152839871271692,2.1350182432148612,0.05422992706302672,0.18154537887693553
HRDetect_probability,1162,225,TCL1A;AK308944;TCF15;KIF21B;GREM2;EPHX4;NHLH1;PRKAR2A-AS1;TTLL3,0.09416147848531743,1.2516417449495751,0.061848931820092004,0.1895982844658034
HRDetect_probability,1163,225,IGHE;LOC283693;HIST1H2AL;ITPRIPL1;RP11-16E12.2;GHR;LINC00466;AX747215;ZGRF1,0.18220325910021384,2.3360749603296767,0.03530234572351677,0.055479765529180325
HRDetect_probability,1164,225,COL17A1;AK097447;NUP62CL;CACNA2D1;ADAM33;KLHDC9;SCN11A;C22orf26;BDNF-AS,-0.12932261164625777,1.7297091064626182,0.052879705178412534,0.16349239940566038
HRDetect_probability,1165,225,LRG1;AK127179;ZNF208;AK092048;TCF15;HIST1H2BF;ST8SIA5;MTRNR2L7;SNAI3,-0.21935601137266092,2.681928573556457,0.06459483337628581,0.18149130437326594
HRDetect_probability,1166,225,SNORD99;RP4-724E16.2;POU5F1;ZNF714;AOC1;VPREB3;MADCAM1;AX748287;C16orf93,0.14914300447362602,2.215032705277156,0.05277503324751266,0.15000702256826476
HRDetect_probability,1167,225,SNORD10;PA2G4P4;SLC19A3;JMJD1C-AS1;GPR39;FAM222A;AK056486;MOBP;RP5-1125A11.1,-0.2422601655510842,3.020260003570413,0.03619851555703223,0.17335217120684235
HRDetect_probability,1168,225,MIR6850;BC069694;XKR9;AK125699;TNNC2;RN7SK;HS1BP3-IT1;LOC727896;EFCAB10,0.023202680330111972,0.26945944688824347,0.050322389322339,0.16182027294958912
HRDetect_probability,1169,225,DQ598345;SRRM5;PNPLA3;TTC21A;TCRBV11S1A1T;C3orf55;AJ606316;FAM87B;BC013599,0.10418016304952854,1.2341241616328558,0.04163110499693162,0.13977548718575988
HRDetect_probability,1170,225,HW120450;AK094599;UPK3B;AL137535;TNNC1;RRAD;C6orf163;DL492607;RP5-1125A11.1,-0.012001875974713633,0.1414218867349772,0.040159054634947185,0.07947152164010696
HRDetect_probability,1171,225,TCL1A;BC032415;CNTNAP3;DSEL;AX747653;CPB1;SLCO1C1;LINC00574;CA5B,-0.05584588617313508,0.7951142417301827,0.0557406887752515,0.1546631362244132
HRDetect_probability,1172,225,PRSS12;BCDIN3D-AS1;STAP1;GRAMD1B;KIAA1644;CYP39A1;BC040733;CFL1P1;ZNF674-AS1,0.24559332067437517,3.076721998090399,0.04720232467210504,0.12920214452816692
HRDetect_probability,1173,225,C2orf54;GSN-AS1;DNAH17;BC031638;UBXN10-AS1;TNNI2;DBH;AX747516;ZNF674-AS1,0.14646258247093888,1.9819546322725232,0.03814075680462278,0.1056119968662296
HRDetect_probability,1174,225,AF117136;AK055254;SDK2;AK125699;EU599571;TDRD5;DNAH6;AC105053.3;FAM161B,-0.00014981872840891074,0.00181776864006785,0.0447765570134854,0.12991699555941336
HRDetect_probability,1175,225,FOXD1;SH3GL1P1;TMEM110-MUSTN1;FBXO16;AF086184;CTLA4;AK127963;AK124481;AK027237,0.13601525931834085,1.5452040612145364,0.03468750539948954,0.09794633599426371
HRDetect_probability,1176,225,LINC01133;AX748322;DLX4;PVRL3;SDK2;ANGPT1;AGAP7;LINC01205;LOC728752,0.1719601375258349,2.3014277187727137,0.0570902928602329,0.18404382951266166
HRDetect_probability,1177,225,TMEM45B;BC036361;TMEM59L;RAPGEFL1;ERICH2;FMO3;DNAJB13;KIR3DX1;RNF125,-0.2432908692393517,2.906374537646691,0.04660988964429425,0.12110059439264909
HRDetect_probability,1178,225,TMC5;AK308944;FASLG;SCIN;AK000470;TNFRSF6B;FLJ12825;STAU2-AS1;AC010226.4,-0.0774427002586906,0.8874326002002769,0.05431742147082409,0.17321071330969418
HRDetect_probability,1179,225,TCR;AK095880;FCRL3;ZNF667;HOXB5;TNFRSF6B;BC035411;AK124433;ZNF570,0.019348730693931275,0.24769128706680354,0.05116446315898868,0.12958401272796058
HRDetect_probability,1180,225,LPAR3;SPAG5-AS1;OR2A7;MAP6D1;HOXA6;WNT10A;ST7-OT3;CACTIN-AS1;SRGAP3,0.0953738627426581,1.1789686690857897,0.055564589387271296,0.18154537887693553
HRDetect_probability,1181,225,VSTM2L;CR749668;RNF165;PDE6B;ADCY5;CORIN;AK300656;C22orf26;CCDC122,-0.24236059375059693,2.949733304925443,0.05346250665840618,0.16349239940566038
HRDetect_probability,1182,225,SNORD16;AX746484;AK054837;RHEBL1;HIST1H4A;BC049825;ST7-OT3;CCL16;LINC01024,0.17111542529819748,2.27930017363349,0.03470811567066834,0.12340566791196725
HRDetect_probability,1183,225,AGT;AX747440;RGS9;SLC51A;C11orf91;TCRBV13S1;SLCO1C1;AK092965;LINC00324,0.12067057982072091,1.425258226595744,0.04972575676331356,0.16417319986592815
HRDetect_probability,1184,225,MIA-RAB4B;AK127179;LYPD6;C5orf63;GPR25;TCRBV13S1;BC034929;GABRR2;AC093391.2,0.18678519681812403,2.3270878018822114,0.05581342005381345,0.15819890341105297
HRDetect_probability,1185,225,DUSP9;TMCC1-AS1;AC020571.3;PRICKLE4;EFR3B;CCR4;NEDD8-MDP1;AC098823.3;ZNF382,0.06419014897206221,0.7014754369074062,0.053882585118237396,0.16112580067202115
HRDetect_probability,1186,225,OGN;AX747733;FIRRE;MPP3;VWDE;WBSCR27;AX748052;EPHA1-AS1;MAP3K14-AS1,0.054568216283360955,0.6736670339952969,0.06660225636824826,0.19968330913539106
HRDetect_probability,1187,225,SNORD87;AK057978;TMEM27;IFNLR1;OR2A7;GPR171;LOC100505912;KIR3DX1;LIPT2,0.14951262606400892,2.076359583527588,0.05664283258962596,0.1721754157149441
HRDetect_probability,1188,225,SNORD99;AK311282;ERICH2;NTNG2;RIPPLY3;TMCC2;BC035411;SHOX;TPM3P9,0.1912619693078654,2.323229594320311,0.034847626070332864,0.09193959363059645
HRDetect_probability,1189,225,MSI1;RP5-1071N3.1;TMEM59L;PHACTR1;CCDC169;CTLA4;AC007405.4;MDS2;OTUD3,0.15277025828802063,2.2057476925242394,0.0612553308239301,0.2054054918030909
HRDetect_probability,1190,225,PYDC1;AK124433;CD300E;VSIG10L;PNPLA3;JPH2;BC069047;AX747215;GBAP1,0.13526498633834041,1.8889693370674119,0.0444334147121038,0.1443025364941148
HRDetect_probability,1191,225,CXCR2P1;SH3GL1P1;SLC22A3;BC038201;HIST1H4D;SYNDIG1;NHLH1;FAM156A;LOC283922,0.24942261434008223,3.102434955591998,0.04824819009598432,0.1399679593655672
HRDetect_probability,1192,225,HW120450;EGFEM1P;LY6H;BC018768;EFR3B;AF086258;BC041890;AX747766;ZNF501,-0.12010034673388854,1.754025714453785,0.04298859752687815,0.16011277922810696
HRDetect_probability,1193,225,PYDC1;AK057978;FASLG;HLA-F-AS1;LSAMP;TESC;BC040735;AX748190;ARL11,0.1299746734903025,1.782430555457365,0.06634427043350198,0.1828474286988973
HRDetect_probability,1194,225,COL2A1;TTC16;GFRA2;TNFSF15;AB749902;MGAT3;AICDA;TMCC1-AS1;ZFP37,0.23976505090661845,3.616719558779836,0.0538892294274716,0.16389685445393573
HRDetect_probability,1195,225,CKMT1A;INHBA-AS1;RNF165;TENM4;LOC100131289;KCNK2;BC009838;BC043227;ZNF736,-0.1053309491235197,1.2677791591437428,0.06338161059107039,0.20445744702646867
HRDetect_probability,1196,225,CKMT1B;BC026354;KCNIP2;CPT1C;BCL2L10;RN7SK;IL1A;AK311573;PRELID2,-0.048746099372245284,0.6156424317487322,0.04356738731560217,0.08884224973881785
HRDetect_probability,1197,225,CCL7;BC035400;AK000470;TOX2;NGF;EPHX4;C1orf200;SSBP3-AS1;C8orf37,0.3108330626037197,4.110537518239951,0.058240076132021125,0.18858682854609565
HRDetect_probability,1198,225,DUSP9;SPAG5-AS1;GJC3;TMEM240;USP32P1;SLC15A2;GRM6;AK056686;AC009948.5,0.011561789394809134,0.15070836058015694,0.06562921658628376,0.18538249732897005
HRDetect_probability,1199,225,MIR4653;AX748196;OR2A7;RNF207;KF274579;APLN;BC094873;ADAMTS7P1;CCDC163P,0.11185476373535157,1.4895289398327842,0.04971810746414326,0.19142964315976435
HRDetect_probability,1200,225,AF117136;PA2G4P4;CPS1;C5orf63;FBXL13;CTLA4;BC132797;AX746484;TMEM170B,0.035833515785019705,0.4737577944711182,0.042859268184442335,0.17335217120684235
HRDetect_probability,1201,225,CIDEC;AK308944;BC032899;FAM110D;FXYD7;PLN;BC087857;AK124194;AK097288,-0.11870169608195903,1.7697177183505297,0.05673373437749127,0.17321071330969418
HRDetect_probability,1202,225,AY190091;BC033560;ZNF208;MST1;ZBED2;EPHX4;CRYBA4;AK092965;TMEM220,0.13763940943793218,1.7494937415085818,0.06265810142798514,0.20113578631094073
HRDetect_probability,1203,225,SRMS;SPDYE1;HIST4H4;VSIG10L;TMEM171;CES1;RBSG1;LRP2BP;GBAP1,-0.1892144049146479,2.1511057182661233,0.06112055918891571,0.16175660414617804
HRDetect_probability,1204,225,DHRS2;SPDYE1;FASLG;ADAMTSL1;GPR55;HP08874;AK097143;C21orf62;CCDC122,-0.3497301029193454,4.295542957386527,0.04629153007505926,0.15996187772343634
HRDetect_probability,1205,225,CAPN13;BC026354;LINC00861;GPER1;CSDC2;CORIN;RP11-290F20.1;WDR63;AC009948.5,-0.1562021011375288,2.041997515071884,0.04789542149262777,0.1483636886602253
HRDetect_probability,1206,225,SNORD34;AK056686;KLHDC8A;LOC100507547;FAM21B;TNFRSF6B;AANAT;SH3GL1P1;TMEM86B,0.18878184770961934,2.7690925788136362,0.04860078616892922,0.19982927607396514
HRDetect_probability,1207,225,CHIT1;BC026354;SLC16A9;CLIC5;HOXD4;HCAR1;AX746725;AX746867;LOC646719,-0.019154961450501815,0.243516486387671,0.05892367434954201,0.16870830529504194
HRDetect_probability,1208,225,CCL20;BC045784;HUNK;TNFRSF10C;HES2;CCL4L1;AX746653;DLG1-AS1;ZNF570,-0.234238994901293,2.56064438854388,0.06819645985240753,0.18828112460565846
HRDetect_probability,1209,225,AKR7A3;SSBP3-AS1;EFR3B;GPER1;FAR2P2;FAM222A;TEX40;FAM87B;HMGN3-AS1,0.018359206715066377,0.22182963155008797,0.04918478255745931,0.2027655112628865
HRDetect_probability,1210,225,DQ341457;AX746765;RIPPLY3;TICAM2;TNNC2;GHR;AK300656;AK311573;ZNF846,-0.014562350524747877,0.1789203022114673,0.050993568604654274,0.16852351253264514
HRDetect_probability,1211,225,PI16;AX748181;KLHDC8A;GRAMD1B;EFR3B;FAM19A5;GCSAML;AX747215;SRP14-AS1,-0.027570883392289285,0.3459937803603842,0.03213992422722175,0.08682629365001654
HRDetect_probability,1212,225,SNORD58C;BC035400;MGC70870;CLIC5;TLR10;AL832891;C6orf163;RP11-677M14.7;CCT6P3,0.03593709957182201,0.5288756575873041,0.0553411081919453,0.1730992237874412
HRDetect_probability,1213,225,GRP;GABRR2;MYRF;EVC2;ABCA17P;FCGBP;BC029255;AX747215;ZNF175,0.21306475789074156,2.5217240833879213,0.04026829720052108,0.1606593594585782
HRDetect_probability,1214,225,LGR6;AK055254;CLEC12A;CEACAM21;DACH1;TDRD5;RP11-12A2.3;AK055876;THAP10,-0.01216338599221175,0.1483825618661299,0.04291996066083479,0.07186489702521993
HRDetect_probability,1215,225,SHC4;LOC727896;DNAH17;TFAP2A-AS1;BTLA;RNF128;HAVCR1P1;AX747652;SRP14-AS1,0.24487319066362626,3.5079517003519025,0.044863743733358025,0.12482527448401654
HRDetect_probability,1216,225,AF327020;LY86-AS1;P2RY12;ATF7IP2;PRODH;TESC;LINC00612;MOBP;BDNF-AS,-0.08417633770138247,1.1253535816976765,0.04102692665244148,0.13282170024806378
HRDetect_probability,1217,225,AK301274;AX747766;LINC00861;FBXO16;RN7SL2;KLHL13;GNRH2;AX747775;CD300C,-0.10812881616106942,1.2223918734651822,0.0491191924354695,0.14669890197935048
HRDetect_probability,1218,225,FOXD1;KIF9-AS1;AK313893;TMEM88;PCDHGA5;LRRC17;AK074778;LINC00574;ZNF815P,-0.21952818565327198,2.698521514298565,0.06265226986982067,0.20622790157142612
HRDetect_probability,1219,225,SNORD16;C9orf169;BC021296;SYDE2;ELOVL2;HSH2D;PCDHGC5;MYH7B;Em:AC005003.4,-0.05108196846586697,0.6257634054355092,0.059004138373816635,0.175283873400043
HRDetect_probability,1220,225,LOC149684;C9orf96;HIST4H4;PEAR1;HOXA6;IRF4;BC020917;LINC01205;ZNF630,-0.05001423908034697,0.5416965529756452,0.06271274292255016,0.19324736932515732
HRDetect_probability,1221,225,TCRBV19S1P;AX746617;FIRRE;RBM12B-AS1;LIN7A;HIST1H2AG;ZNF474;ZC3H12B;MED14OS,0.045893011921465325,0.5443820698423972,0.055913590797130666,0.18544847678455265
HRDetect_probability,1222,225,GNG4;AK124481;LOC113386;PRICKLE4;Y00482;TDRD5;GCSAML;AK311573;OPRL1,0.08707226367468361,1.0039794934940565,0.053695146164494674,0.11262597975905826
HRDetect_probability,1223,225,FAM3D;SPAG5-AS1;LIN7A;AK125699;HIST1H2AD;AIM2;AK310139;AK095988;GTF2IRD2B,-0.20179243351397905,2.093279960268259,0.05382801989924946,0.18154537887693553
HRDetect_probability,1224,225,SHC4;BC033560;LIN7A;THAP9-AS1;CCNA1;HBA1;UNC80;MTRNR2L7;SNAI3,0.07120362367297739,0.7645079828908449,0.0673472002848074,0.20113578631094073
HRDetect_probability,1225,225,TMEM61;INHBA-AS1;OR2A7;AK311380;NCR3;LAMA3;LINC00466;RALGAPA1P;ZNF461,0.0606902016091504,0.7146014644828236,0.0635072953669318,0.20445744702646867
HRDetect_probability,1226,225,SNORD58C;MGC13053;AK054837;FSD1L;PNPLA3;TMCC2;BC009838;AK097447;MAP3K14-AS1,0.180608207042986,2.6343209033965387,0.042713225935556806,0.12689654266212402
HRDetect_probability,1227,225,CIDEC;MTRNR2L7;AC020571.3;MST1;PCP2;MIR4458HG;C17orf64;AX747400;IKZF2,-0.30767796997248564,3.9265069614478003,0.0549701565405657,0.19625008045308454
HRDetect_probability,1228,225,CXCR2P1;FAM156A;VWDE;PEAR1;XK;TCRBV13S1;RP11-265P11.2;FSD2;EPOR,0.23494405987419353,3.1664087313485614,0.04860701891584516,0.1539749372921978
HRDetect_probability,1229,225,HW120475;DLG1-AS1;UPK3B;TMEM74B;FASLG;RTN4RL1;RAB41;FLJ31356;EXPH5,0.056650749364194355,0.6749205269405736,0.06890556431390306,0.20277870079591753
HRDetect_probability,1230,225,MIA-RAB4B;C22orf26;BTNL9;FAM124A;DL490167;HS3ST2;AK309476;PA2G4P4;DQ596646,-0.27483727755025517,3.2952518922925167,0.06423145278946524,0.17297692104826837
HRDetect_probability,1231,225,MIR3929;LOC100131347;MCOLN3;HRH2;FZD10;JSRP1;AK026512;AK026905;SBF2-AS1,0.25349524165669696,3.0523872702874963,0.050944746180802906,0.1341951513639102
